lemma_id,lemma,sense_num,type,ipa,pos,gender,entry,entry_str,gloss
1993,álagsháttr,\N,main,[aːlaɣshaːtːr],n.,m.,"<div class=""oldnorse bodytext"">a kind of metre, the first syllable of the following line completing the sentence.</div>","a kind of metre, the first syllable of the following line completing the sentence.",\N
1995,álarreip,\N,main,[aːlarːɛip],n.,n.,"<div class=""oldnorse bodytext""><i>rope of leather</i>.</div>",rope of leather.,rope of leather
2003,áleikr,\N,main,[aːlɛikr],n.,m.,"<div class=""oldnorse bodytext""><i>trick</i>.</div>",trick.,trick
2007,áleitiligr,\N,main,[aːlɛitiliɣr],a. ,\N,"<div class=""oldnorse bodytext""><i>reprehensible</i>.</div>",reprehensible.,reprehensible
2017,álfkunnigr,\N,main,[aːlfkunːiɣr],a. ,\N,"<div class=""oldnorse bodytext""><i>akin to the elves</i>.</div>",akin to the elves.,akin to the elves
2052,álygi,\N,main,[aːlyɣi],n.,f.,"<div class=""oldnorse bodytext""><i>slander, calumny</i>.</div>","slander, calumny.","slander, calumny"
2061,ámátligr,\N,main,[aːmaːtliɣr],a. ,\N,"<div class=""oldnorse bodytext""><i>loathsome, unpleasant, piteous</i>.</div>","loathsome, unpleasant, piteous.","loathsome, unpleasant, piteous"
2108,árbakki,\N,main,[aːrbakːi],n.,m.,"<div class=""oldnorse bodytext""><i>bank of a river</i>.</div>",bank of a river.,bank of a river
2136,árlangt,\N,main,[aːrlanɣt],adv.,\N,"<div class=""oldnorse bodytext""></div>",,\N
2137,skipuliga,\N,main,[skipuliɣa],adv.,\N,"<div class=""oldnorse bodytext""></div>",,\N
2153,ársali,\N,main,[aːrsali],n.,m.,"<div class=""oldnorse bodytext""><i>precious hangings of a bed</i> (kult ok blæjur ok ~).</div>",precious hangings of a bed (kult ok blæjur ok ~).,precious hangings of a bed
2157,árskyld,\N,main,[aːrskyld],n.,f.,"<div class=""oldnorse bodytext""><i>yearly rent</i>.</div>",yearly rent.,yearly rent
2171,árvænligr,\N,main,[aːrvɛːnliɣr],a. ,\N,"<div class=""oldnorse bodytext""><i>promising a good season</i>.</div>",promising a good season.,promising a good season
2212,áskunnigr,\N,main,[aːskunːiɣr],a. ,\N,"<div class=""oldnorse bodytext""><i>akin or related to the gods</i>.</div>",akin or related to the gods.,akin or related to the gods
2228,ástalauss,\N,main,[aːstalɒusː],a. ,\N,"<div class=""oldnorse bodytext""><i>loveless</i>.</div>",loveless.,loveless
2229,ástarlauss,\N,main,[aːstarlɒusː],a. ,\N,"<div class=""oldnorse bodytext""><i>loveless</i>.</div>",loveless.,loveless
2230,elskulauss,\N,main,[ɛlskulɒusː],a. ,\N,"<div class=""oldnorse bodytext""><i>loveless</i>.</div>",loveless.,loveless
2237,ástarbragð,\N,main,[aːstarbraɣð],n.,n.,"<div class=""oldnorse bodytext""><i>token of love</i>.</div>",token of love.,token of love
2238,ástarmark,\N,main,[aːstarmark],n.,n.,"<div class=""oldnorse bodytext""><i>token of love</i>.</div>",token of love.,token of love
2240,ástarbrími,\N,main,[aːstarbriːmi],n.,m.,"<div class=""oldnorse bodytext""><i>fire of love, ardent love</i>.</div>","fire of love, ardent love.","fire of love, ardent love"
2253,ástarhugi,\N,main,[aːstarhuɣi],n.,m.,"<div class=""oldnorse bodytext""><i>love, affection</i>.</div>","love, affection.","love, affection"
2254,ástarhugr,\N,main,[aːstarhuɣr],n.,m.,"<div class=""oldnorse bodytext""><i>love, affection</i>.</div>","love, affection.","love, affection"
2257,ástarilmr,\N,main,[aːstarilmr],n.,m.,"<div class=""oldnorse bodytext""><i>sweetness of love</i>.</div>",sweetness of love.,sweetness of love
2279,ástgoði,\N,main,[aːstɣɔði],n.,m.,"<div class=""oldnorse bodytext""><i>darling</i>.</div>",darling.,darling
2298,ástsemd,\N,main,[aːstsɛmd],n.,f.,"<div class=""oldnorse bodytext""><i>love, affection</i>.</div>","love, affection.","love, affection"
2305,ástsæld,\N,main,[aːstsɛːld],n.,f.,"<div class=""oldnorse bodytext""><i>popularity</i>.</div>",popularity.,popularity
2317,ástvinr,\N,main,[aːstvinr],n.,m.,"<div class=""oldnorse bodytext""><i>intimate friend</i>.</div>",intimate friend.,intimate friend
2318,hugðarmaðr,\N,main,[huɣðarmaðr],n.,m.,"<div class=""oldnorse bodytext""><i>intimate friend</i>.</div>",intimate friend.,intimate friend
2319,rúni,\N,main,[ruːni],n.,m.,"<div class=""oldnorse bodytext""><i>intimate friend</i>.</div>",intimate friend.,intimate friend
2362,áttleggr,\N,main,[aːtːlɛgːr],n.,m.,"<div class=""oldnorse bodytext"">= ættleggr.</div>",= ættleggr.,\N
2363,kynleggr,\N,main,[kynlɛgːr],n.,m.,"<div class=""oldnorse bodytext"">= ættleggr.</div>",= ættleggr.,\N
2364,áttlera,\N,main,[aːtːlɛra],a. ,\N,"<div class=""oldnorse bodytext"">indecl. <i>degenerate</i>.</div>",indecl. degenerate.,degenerate
2365,ættlera,\N,main,[ɛːtːlɛra],a. ,\N,"<div class=""oldnorse bodytext"">indecl. <i>degenerate</i>.</div>",indecl. degenerate.,degenerate
2368,áttniðjungr,\N,main,[aːtːniðjunɣr],n.,m.,"<div class=""oldnorse bodytext""><i>kinsman, descendant</i>.</div>","kinsman, descendant.","kinsman, descendant"
2369,áttniðr,\N,main,[aːtːniðr],n.,m.,"<div class=""oldnorse bodytext""><i>kinsman, descendant</i>.</div>","kinsman, descendant.","kinsman, descendant"
2370,áttrunnr,\N,main,[aːtːrunːr],n.,m.,"<div class=""oldnorse bodytext""><i>kinsman, descendant</i>.</div>","kinsman, descendant.","kinsman, descendant"
2381,átu,\N,main,[aːtu],\N,\N,"<div class=""oldnorse bodytext"">from eta.</div>",from eta.,\N
2384,átölulauss,\N,main,[aːtœlulɒusː],a. ,\N,"<div class=""oldnorse bodytext""><i>undisputed</i>.</div>",undisputed.,undisputed
2394,ávaxtarsamligr,\N,main,[aːvakstarsamliɣr],a. ,\N,"<div class=""oldnorse bodytext""><i>profitable</i>.</div>",profitable.,profitable
2395,févænligr,\N,main,[feːvɛːnliɣr],a. ,\N,"<div class=""oldnorse bodytext""><i>profitable</i>.</div>",profitable.,profitable
2397,ávaxtarsamr,\N,main,[aːvakstarsamr],a. ,\N,"<div class=""oldnorse bodytext"">= ávaxtsamr.</div>",= ávaxtsamr.,\N
2418,ávitall,\N,main,[aːvitalː],n.,m.,"<div class=""oldnorse bodytext""><i>hint, intimation, indication</i>.</div>","hint, intimation, indication.","hint, intimation, indication"
2436,áþéttarorð,\N,main,[aːðeːtːarɔrð],n.,n.,"<div class=""oldnorse bodytext""><i>defamatory language, invective</i>.</div>","defamatory language, invective.","defamatory language, invective"
2443,á mis,\N,main,[aː mis],adv.,\N,"<div class=""oldnorse bodytext"">(older form miss),  <i>amiss</i>; <i>so as to miss</i>;</div>","(older form miss),  amiss; so as to miss;",amiss
2527,æverðligr,\N,main,[ɛːvɛrðliɣr],a. ,\N,"<div class=""oldnorse bodytext""><i>everlasting</i>.</div>",everlasting.,everlasting
2528,æviligr,\N,main,[ɛːviliɣr],a. ,\N,"<div class=""oldnorse bodytext""><i>everlasting</i>.</div>",everlasting.,everlasting
2532,æviliga,\N,main,[ɛːviliɣa],adv.,\N,"<div class=""oldnorse bodytext""><i>for ever</i>.</div>",for ever.,for ever
2554,baggi,\N,main,[bagːi],n.,m.,"<div class=""oldnorse bodytext""><i>pack, bundle</i>.</div>","pack, bundle.","pack, bundle"
2583,bakmáll,\N,main,[bakmaːlː],a. ,\N,"<div class=""oldnorse bodytext""><i>backbiting, slanderous</i>.</div>","backbiting, slanderous.","backbiting, slanderous"
2647,bannan,\N,main,[banːan],n.,f.,"<div class=""oldnorse bodytext""><i>curse, imprecation</i>.</div>","curse, imprecation.","curse, imprecation"
2656,bannsettliga,\N,main,[banːsɛtːliɣa],adv.,\N,"<div class=""oldnorse bodytext""><i>wickedly</i>.</div>",wickedly.,wickedly
2657,glœpiliga,\N,main,[glœːpiliɣa],adv.,\N,"<div class=""oldnorse bodytext""><i>wickedly</i>.</div>",wickedly.,wickedly
2670,bar,\N,main,[bar],\N,\N,"<div class=""oldnorse bodytext"">from bera.</div>",from bera.,\N
2671,báru,\N,main,[baːru],\N,\N,"<div class=""oldnorse bodytext"">from bera.</div>",from bera.,\N
2672,borinn,\N,main,[bɔrinː],\N,\N,"<div class=""oldnorse bodytext"">from bera.</div>",from bera.,\N
2677,baráttumaðr,\N,main,[baraːtːumaðr],n.,m.,"<div class=""oldnorse bodytext""><i>warrior</i>.</div>",warrior.,warrior
2678,bardagamaðr,\N,main,[bardaɣamaðr],n.,m.,"<div class=""oldnorse bodytext""><i>warrior</i>.</div>",warrior.,warrior
2679,orrostumaðr,\N,main,[ɔrːɔstumaðr],n.,m.,"<div class=""oldnorse bodytext""><i>warrior</i>.</div>",warrior.,warrior
2683,barða,\N,main,[barða],n.,f.,"<div class=""oldnorse bodytext""><i>a kind of axe</i>.</div>",a kind of axe.,a kind of axe
2701,barg,\N,main,[barɣ],\N,\N,"<div class=""oldnorse bodytext"">from bjarga.</div>",from bjarga.,\N
2702,bergr,\N,main,[bɛrɣr],\N,\N,"<div class=""oldnorse bodytext"">from bjarga.</div>",from bjarga.,\N
2737,barnfóstri,\N,main,[barnvoːstri],n.,m.,"<div class=""oldnorse bodytext""><i>foster-father</i>.</div>",foster-father.,foster-father
2747,barnleysi,\N,main,[barnlɐysi],n.,n.,"<div class=""oldnorse bodytext""><i>childlessness</i>.</div>",childlessness.,childlessness
2749,barnligr,\N,main,[barnliɣr],a. ,\N,"<div class=""oldnorse bodytext""><i>childish, childlike</i>.</div>","childish, childlike.","childish, childlike"
2784,basttaug,\N,main,[bastːɒuɣ],n.,f.,"<div class=""oldnorse bodytext"">rope or cord of bast.</div>",rope or cord of bast.,\N
2789,batt,\N,main,[batː],\N,\N,"<div class=""oldnorse bodytext"">from binda.</div>",from binda.,\N
2790,bazt,\N,main,[batst],\N,\N,"<div class=""oldnorse bodytext"">from binda.</div>",from binda.,\N
2791,bittu,\N,main,[bitːu],\N,\N,"<div class=""oldnorse bodytext"">from binda.</div>",from binda.,\N
2792,bundinn,\N,main,[bundinː],\N,\N,"<div class=""oldnorse bodytext"">from binda.</div>",from binda.,\N
2794,bauð,\N,main,[bɒuð],\N,\N,"<div class=""oldnorse bodytext"">from bjóða.</div>",from bjóða.,\N
2795,bautt,\N,main,[bɒutː],\N,\N,"<div class=""oldnorse bodytext"">from bjóða.</div>",from bjóða.,\N
2796,buðu,\N,main,[buðu],\N,\N,"<div class=""oldnorse bodytext"">from bjóða.</div>",from bjóða.,\N
2797,byði,\N,main,[byði],\N,\N,"<div class=""oldnorse bodytext"">from bjóða.</div>",from bjóða.,\N
2822,bautaðarsteinn,\N,main,[bɒutaðarstɛinː],n.,m.,"<div class=""oldnorse bodytext""><i>stone monunent, memorial stone</i> (reisa, setja bautastein).</div>","stone monunent, memorial stone (reisa, setja bautastein).","stone monunent, memorial stone"
2823,bautarsteinn,\N,main,[bɒutarstɛinː],n.,m.,"<div class=""oldnorse bodytext""><i>stone monunent, memorial stone</i> (reisa, setja bautastein).</div>","stone monunent, memorial stone (reisa, setja bautastein).","stone monunent, memorial stone"
2840,bárufall,\N,main,[baːruvalː],n.,n.,"<div class=""oldnorse bodytext""><i>heavy sea</i>.</div>",heavy sea.,heavy sea
2863,beið,\N,main,[bɛið],\N,\N,"<div class=""oldnorse bodytext"">from bíða.</div>",from bíða.,\N
2867,beiðing,\N,main,[bɛiðinɣ],n.,f.,"<div class=""oldnorse bodytext""><i>request, demand</i>.</div>","request, demand.","request, demand"
2868,beiðni,\N,main,[bɛiðni],n.,f.,"<div class=""oldnorse bodytext""><i>request, demand</i>.</div>","request, demand.","request, demand"
2884,beinfiskr,\N,main,[bɛinviskr],n.,m.,"<div class=""oldnorse bodytext""><i>a kind of fish</i>.</div>",a kind of fish.,a kind of fish
2927,bejur,\N,main,[bɛjur],n.,f.,"<div class=""oldnorse bodytext"">pl. <i>fetters, irons</i> (foreign word).</div>","pl. fetters, irons (foreign word).","fetters, irons"
2932,bekkjunautr,\N,main,[bɛkːjunɒutr],n.,m.,"<div class=""oldnorse bodytext""><i>bench-fellow</i>.</div>",bench-fellow.,bench-fellow
2987,bergnös,\N,main,[bɛrɣnœs],n.,f.,"<div class=""oldnorse bodytext"">= bergsnös.</div>",= bergsnös.,\N
3004,berleggjaðr,\N,main,[bɛrlɛgːjaðr],a. ,\N,"<div class=""oldnorse bodytext""><i>bare-legged</i>.</div>",bare-legged.,bare-legged
3009,bermálugr,\N,main,[bɛrmaːluɣr],a. ,\N,"<div class=""oldnorse bodytext""><i>outspoken</i>.</div>",outspoken.,outspoken
3048,biða,[2],main,[biða],n.,f.,"<div class=""oldnorse bodytext""><strong>I)</strong></div>\n<div class=""oldnorse bodytext"">(að), v. <i>to wait</i>;</div>\n<div class=""oldnorse bodytext"">~ e-s, <i>to wait for</i> (þeir biðuðu þeirra).</div>\n<div class=""oldnorse bodytext""><strong>II)</strong></div>\n<div class=""oldnorse bodytext"">awaiting (rare).</div>","I) | \n | (að), v. to wait; | \n | ~ e-s, to wait for (þeir biðuðu þeirra). | \n | II) | \n |  awaiting (rare).",to wait
3056,biðlundargóðr,\N,main,[biðlundarɣoːðr],a. ,\N,"<div class=""oldnorse bodytext""><i>patient</i>.</div>",patient.,patient
3097,birni,\N,main,[birni],\N,\N,"<div class=""oldnorse bodytext"">from björn, <i>bear</i>.</div>","from björn, bear.",bear
3112,biskupsbúningr,\N,main,[biskupsbuːninɣr],n.,m.,"<div class=""oldnorse bodytext""><i>bishop’s robes</i>.</div>",bishop’s robes.,bishop’s robes
3202,bjarndýr,\N,main,[bjarndyːr],n.,n.,"<div class=""oldnorse bodytext""><i>bear</i>.</div>",bear.,bear
3217,bjarteygðr,\N,main,[bjartɐyɣðr],a. ,\N,"<div class=""oldnorse bodytext""><i>bright-eyed</i>.</div>",bright-eyed.,bright-eyed
3219,bjarthaddaðr,\N,main,[bjarthadːaðr],a. ,\N,"<div class=""oldnorse bodytext""><i>fair-haired</i>.</div>",fair-haired.,fair-haired
3220,bleikhárr,\N,main,[blɛikhaːrː],a. ,\N,"<div class=""oldnorse bodytext""><i>fair-haired</i>.</div>",fair-haired.,fair-haired
3221,fagrhárr,\N,main,[faɣrhaːrː],a. ,\N,"<div class=""oldnorse bodytext""><i>fair-haired</i>.</div>",fair-haired.,fair-haired
3222,hárbjartr,\N,main,[haːrbjartr],a. ,\N,"<div class=""oldnorse bodytext""><i>fair-haired</i>.</div>",fair-haired.,fair-haired
3224,bjartleikr,\N,main,[bjartlɛikr],n.,m.,"<div class=""oldnorse bodytext""><i>brightness</i>.</div>",brightness.,brightness
3225,ljósleikr,\N,main,[ljoːslɛikr],n.,m.,"<div class=""oldnorse bodytext""><i>brightness</i>.</div>",brightness.,brightness
3228,bjartliga,\N,main,[bjartliɣa],adv.,\N,"<div class=""oldnorse bodytext""><i>clearly, plainly</i>.</div>","clearly, plainly.","clearly, plainly"
3235,bjoggu,\N,main,[bjɔgːu],\N,\N,"<div class=""oldnorse bodytext"">from búa.</div>",from búa.,\N
3236,bjó,\N,main,[bjoː],\N,\N,"<div class=""oldnorse bodytext"">from búa.</div>",from búa.,\N
3288,bláeygðr,\N,main,[blaːɐyɣðr],a. ,\N,"<div class=""oldnorse bodytext""><i>blue-eyed</i>.</div>",blue-eyed.,blue-eyed
3291,bláfáinn,\N,main,[blaːvaːinː],a. ,\N,"<div class=""oldnorse bodytext""><i>with a bluish polish</i>.</div>",with a bluish polish.,with a bluish polish
3304,blámengdr,\N,main,[blaːmɛnɣdr],a. ,\N,"<div class=""oldnorse bodytext""><i>blue-mingled</i>.</div>",blue-mingled.,blue-mingled
3321,blástrsamr,\N,main,[blaːstrsamr],a. ,\N,"<div class=""oldnorse bodytext""><i>windy</i>.</div>",windy.,windy
3327,bleðgi,\N,main,[blɛðɣi],n.,m.,"<div class=""oldnorse bodytext""><i>wedge, plug</i>.</div>","wedge, plug.","wedge, plug"
3345,blés,\N,main,[bleːs],\N,\N,"<div class=""oldnorse bodytext"">from blása.</div>",from blása.,\N
3348,blestmæltr,\N,main,[blɛstmɛːltr],a. ,\N,"<div class=""oldnorse bodytext""><i>lisping</i>.</div>",lisping.,lisping
3350,blét,\N,main,[bleːt],\N,\N,"<div class=""oldnorse bodytext"">from blóta and blanda.</div>",from blóta and blanda.,\N
3354,bleyði,\N,main,[blɐyði],n.,f.,"<div class=""oldnorse bodytext""><i>cowardice</i>.</div>",cowardice.,cowardice
3355,hugbleyði,\N,main,[huɣblɐyði],n.,f.,"<div class=""oldnorse bodytext""><i>cowardice</i>.</div>",cowardice.,cowardice
3356,ragmennska,\N,main,[raɣmɛnːska],n.,f.,"<div class=""oldnorse bodytext""><i>cowardice</i>.</div>",cowardice.,cowardice
3358,bleyðimaðr,\N,main,[blɐyðimaðr],n.,m.,"<div class=""oldnorse bodytext""><i>coward</i>.</div>",coward.,coward
3369,bliat,\N,main,[bliat],n.,n.,"<div class=""oldnorse bodytext""><i>a kind of costly stuff</i> (for. word).</div>",a kind of costly stuff (for. word).,a kind of costly stuff
3380,blindleiki,\N,main,[blindlɛiki],n.,m.,"<div class=""oldnorse bodytext""><i>blindness</i>.</div>",blindness.,blindness
3403,blíðufullr,\N,main,[bliːðuvulːr],a. ,\N,"<div class=""oldnorse bodytext""><i>friendly</i>.</div>",friendly.,friendly
3419,blóðbolli,\N,main,[bloːðbɔlːi],n.,m.,"<div class=""oldnorse bodytext"">= blótbolli.</div>",= blótbolli.,\N
3440,blóðlœkr,\N,main,[bloːðlœːkr],n.,m.,"<div class=""oldnorse bodytext""><i>stream of blood</i>.</div>",stream of blood.,stream of blood
3441,blóðstraumr,\N,main,[bloːðstrɒumr],n.,m.,"<div class=""oldnorse bodytext""><i>stream of blood</i>.</div>",stream of blood.,stream of blood
3448,blóðrefill,\N,main,[bloːðrɛvilː],n.,m.,"<div class=""oldnorse bodytext""><i>point of a sword</i>.</div>",point of a sword.,point of a sword
3449,skálmaroddr,\N,main,[skaːlmarɔdːr],n.,m.,"<div class=""oldnorse bodytext""><i>point of a sword</i>.</div>",point of a sword.,point of a sword
3455,blóðsegi,\N,main,[bloːðsɛɣi],n.,m.,"<div class=""oldnorse bodytext""><i>clot of blood</i>.</div>",clot of blood.,clot of blood
3459,blóðsótt,\N,main,[bloːðsoːtː],n.,f.,"<div class=""oldnorse bodytext""><i>dysentery</i>.</div>",dysentery.,dysentery
3494,blótbiskup,\N,main,[bloːtbiskup],n.,m.,"<div class=""oldnorse bodytext""><i>heathen priest</i>.</div>",heathen priest.,heathen priest
3496,blótbolli,\N,main,[bloːtbɔlːi],n.,m.,"<div class=""oldnorse bodytext""><i>sacrificial bowl</i>.</div>",sacrificial bowl.,sacrificial bowl
3507,blóthof,\N,main,[bloːthɔv],n.,n.,"<div class=""oldnorse bodytext""><i>heathen temple</i>.</div>",heathen temple.,heathen temple
3508,fjarghús,\N,main,[fjarɣhuːs],n.,n.,"<div class=""oldnorse bodytext""><i>heathen temple</i>.</div>",heathen temple.,heathen temple
3539,blygðarlauss,\N,main,[blyɣðarlɒusː],a. ,\N,"<div class=""oldnorse bodytext""><i>blameless</i>.</div>",blameless.,blameless
3555,blæjuhvalr,\N,main,[blɛːjuhvalr],n.,m.,"<div class=""oldnorse bodytext""><i>a kind of whale</i>.</div>",a kind of whale.,a kind of whale
3556,hvítingr,\N,main,[hviːtinɣr],n.,m.,"<div class=""oldnorse bodytext""><i>a kind of whale</i>.</div>",a kind of whale.,a kind of whale
3641,borðfœri,\N,main,[bɔrðvœːri],n.,n.,"<div class=""oldnorse bodytext"">in the phrase, taka sér fœri = ganga ørna sinna 1.</div>","in the phrase, taka sér fœri = ganga ørna sinna 1.",\N
3660,borðstokkr,\N,main,[bɔrðstɔkːr],n.,m.,"<div class=""oldnorse bodytext""><i>gunwale</i>.</div>",gunwale.,gunwale
3679,borgargørð,\N,main,[bɔrɣarɣørð],n.,f.,"<div class=""oldnorse bodytext"">building of a fort.</div>",building of a fort.,\N
3742,bóknæmi,\N,main,[boːknɛːmi],n.,n.,"<div class=""oldnorse bodytext"">= nám.</div>",= nám.,\N
3791,bónorðsferð,\N,main,[boːnɔrðsfɛrð],n.,f.,"<div class=""oldnorse bodytext""><i>wooing journey</i>;</div>",wooing journey;,wooing journey
3801,bótlauss,\N,main,[boːtlɒusː],a. ,\N,"<div class=""oldnorse bodytext""><i>irreparable</i>.</div>",irreparable.,irreparable
3813,bragðadrykkr,\N,main,[braɣðadrykːr],n.,m.,"<div class=""oldnorse bodytext""><i>poisoned drink</i>.</div>",poisoned drink.,poisoned drink
3814,eitrdrykkr,\N,main,[ɛitrdrykːr],n.,m.,"<div class=""oldnorse bodytext""><i>poisoned drink</i>.</div>",poisoned drink.,poisoned drink
3816,bragðakarl,\N,main,[braɣðakarl],n.,m.,"<div class=""oldnorse bodytext""><i>sly fellow</i>.</div>",sly fellow.,sly fellow
3820,bragðillr,\N,main,[braɣðilːr],a. ,\N,"<div class=""oldnorse bodytext""><i>ill-looking</i>.</div>",ill-looking.,ill-looking
3821,illsvipligr,\N,main,[ilːsvipliɣr],a. ,\N,"<div class=""oldnorse bodytext""><i>ill-looking</i>.</div>",ill-looking.,ill-looking
