index_token,index_sentence,string,pos,lemma,stem,dependency_relation,governor,features,category,syllables,phonetic_transcription,book_num,chapter_num,line_num
18,4,",",punctuation,",",",",punct,22,\N,\N,"[',']",\N,\N,\N,15-9
19,4,ut,subordinating_conjunction,ut,ut,mark,22,{PronominalType: [relative]},{F: [pos]},['ut'],[ʊt̪],\N,\N,15-9
20,4,non,particle,non,non,advmod:neg,22,{Polarity: [neg]},{F: [pos]},['non'],[n̪ɔn̪],\N,\N,15-9
21,4,sit,auxiliary,sum,si,cop,22,"{Aspect: [imperfective], InflClass: [lat_anom], Mood: [subjunctive], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite]}","{F: [pos], N: [neg], V: [pos]}",['sit'],[sɪt̪],\N,\N,15-9
22,4,idem,determiner,idem,idem,advcl,17,"{Case: [nominative], Form: [pos], Gender: [masculine], InflClass: [lat_pron], Number: [singular], PronominalType: [demonstrative]}","{F: [pos], N: [pos], V: [neg]}","['i', 'dem']",[ɪd̪ẽː],\N,\N,15-9
23,4,qui,pronoun,qui,qui,nsubj,24,"{Case: [nominative], Gender: [masculine], InflClass: [lat_pron], Number: [singular], PronominalType: [relative]}","{F: [pos], N: [pos], V: [neg]}",['qui'],[kʷɪ],\N,\N,15-9
24,4,pater,noun,pater,pate,acl:relcl,22,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['pa', 'ter']",[pat̪ɛr],\N,\N,15-9
25,4,est,auxiliary,sum,est,cop,24,"{Aspect: [imperfective], InflClass: [lat_anom], Mood: [indicative], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite]}","{F: [pos], N: [neg], V: [pos]}",['est'],[ɛst̪],\N,\N,15-9
26,4,:,punctuation,:,:,punct,2,\N,\N,[':'],\N,\N,\N,15-9
0,5,neque,coordinating_conjunction,neque,neque,cc,4,{Polarity: [neg]},{F: [pos]},"['ne', 'que']",[n̪ɛkʷɛ],\N,\N,15-9
1,5,patrem,noun,pater,patr,nsubj,4,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['pa', 'trem']",[pat̪rẽː],\N,\N,15-9
2,5,aliquando,adverb,aliquando,aliquand,advmod,4,{<class 'NoneType'>: [None]},"{F: [neg], N: [pos], V: [pos]}","['a', 'li', 'quan', 'do']",[alɪkʷan̪d̪ɔ],\N,\N,15-9
3,5,fuisse,auxiliary,sum,fuiss,cop,4,"{Aspect: [perfective], InflClass: [lat_anom], VerbForm: [infinitive]}","{F: [pos], N: [neg], V: [pos]}","['fu', 'is', 'se']",[fujssɛ],\N,\N,15-9
4,5,filium,noun,filius,fili,root,-1,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['fi', 'li', 'um']",[fɪlɪ̣jũː],\N,\N,15-9
5,5,",",punctuation,",",",",punct,14,\N,\N,"[',']",\N,\N,\N,15-9
6,5,ne,subordinating_conjunction,ne,ne,mark,14,\N,{F: [pos]},['ne'],[n̪ɛ],\N,\N,15-9
7,5,rursus,adverb,rursus,rurs,advmod,14,\N,"{F: [neg], N: [pos], V: [pos]}","['rur', 'sus']",[rʊrsʊs],\N,\N,15-9
8,5,in,adposition,in,in,case,9,\N,"{F: [pos], N: [neg], V: [neg]}",['in'],[ɪn̪],\N,\N,15-9
9,5,infinitum,adjective,infinitus,infinit,obl,14,"{Case: [accusative], Gender: [neuter], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['in', 'fi', 'ni', 'tum']",[iːn̪fɪn̪ɪt̪ũː],\N,\N,15-9
10,5,humanus,adjective,humanus,human,amod,11,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['hu', 'ma', 'nus']",[hʊman̪ʊs],\N,\N,15-9
11,5,animus,noun,animus,anim,nsubj,14,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['a', 'ni', 'mus']",[an̪ɪmʊs],\N,\N,15-9
12,5,diuinam,adjective,diuinus,diuin,amod,13,"{Case: [accusative], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['di', 'u', 'i', 'nam']",[d̪ɪwɪn̪ãː],\N,\N,15-9
13,5,progeniem,adjective,progenis,progeni,obj,14,"{Case: [accusative], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['pro', 'ge', 'ni', 'em']",[prɔgɛn̪ɪ̣jẽː],\N,\N,15-9
14,5,cogitaret,verb,cogito,cogitare,advcl,4,"{Aspect: [imperfective], InflClass: [lat_a], Mood: [subjunctive], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['co', 'gi', 'ta', 'ret']",[kɔgɪt̪arɛt̪],\N,\N,15-9
15,5,",",punctuation,",",",",punct,18,\N,\N,"[',']",\N,\N,\N,15-9
16,5,neque,coordinating_conjunction,neque,neque,cc,18,{Polarity: [neg]},{F: [pos]},"['ne', 'que']",[n̪ɛkʷɛ],\N,\N,15-9
17,5,filium,noun,filius,fili,nsubj:pass,18,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['fi', 'li', 'um']",[fɪlɪ̣jũː],\N,\N,15-9
18,5,iri,verb,io,ir,conj,14,"{Aspect: [imperfective], InflClass: [lat_x], VerbForm: [infinitive], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['i', 'ri']",[ɪrɪ],\N,\N,15-9
19,5,eadem,determiner,idem,ead,det,20,"{Case: [nominative], Form: [pos], Gender: [feminine], InflClass: [lat_pron], Number: [singular], PronominalType: [demonstrative]}","{F: [pos], N: [pos], V: [neg]}","['e', 'a', 'dem']",[ɛ̣jad̪ẽː],\N,\N,15-9
20,5,natura,noun,natura,natur,nsubj:pass,18,"{Case: [ablative], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['na', 'tu', 'ra']",[n̪at̪ʊra],\N,\N,20-4
21,5,qua,pronoun,qui,qu,obl,23,"{Case: [ablative], Gender: [feminine], InflClass: [lat_pron], Number: [singular], PronominalType: [relative]}","{F: [pos], N: [pos], V: [neg]}",['qua'],[kʷa],\N,\N,20-4
22,5,patri,noun,pater,patr,obl:arg,23,"{Case: [dative], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['pa', 'tri']",[pat̪rɪ],\N,\N,20-4
23,5,coaeternus,adjective,coaeternus,coaetern,acl:relcl,20,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['co', 'ae', 'ter', 'nus']",[kɔjajt̪ɛrn̪ʊs],\N,\N,20-4
24,5,est,auxiliary,sum,est,cop,23,"{Aspect: [imperfective], InflClass: [lat_anom], Mood: [indicative], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite]}","{F: [pos], N: [neg], V: [pos]}",['est'],[ɛst̪],\N,\N,20-4
25,5,aliquando,adverb,aliquando,aliquand,advmod,26,{<class 'NoneType'>: [None]},"{F: [neg], N: [pos], V: [pos]}","['a', 'li', 'quan', 'do']",[alɪkʷan̪d̪ɔ],\N,\N,20-4
26,5,fieri,verb,fio,fier,csubj:relcl,23,"{Aspect: [imperfective], InflClass: [lat_i], VerbForm: [infinitive], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['fi', 'e', 'ri']",[fɪ̣jɛrɪ],\N,\N,20-4
27,5,patrem,noun,pater,patr,nsubj:pass,26,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['pa', 'trem']",[pat̪rẽː],\N,\N,20-4
28,5,",",punctuation,",",",",punct,35,\N,\N,"[',']",\N,\N,\N,20-4
29,5,ne,subordinating_conjunction,ne,ne,mark,35,\N,{F: [pos]},['ne'],[n̪ɛ],\N,\N,20-4
30,5,rursus,adverb,rursus,rurs,advmod,35,\N,"{F: [neg], N: [pos], V: [pos]}","['rur', 'sus']",[rʊrsʊs],\N,\N,20-4
31,5,in,adposition,in,in,case,32,\N,"{F: [pos], N: [neg], V: [neg]}",['in'],[ɪn̪],\N,\N,20-4
32,5,infinitum,adjective,infinitus,infinit,obl,35,"{Case: [accusative], Gender: [neuter], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['in', 'fi', 'ni', 'tum']",[iːn̪fɪn̪ɪt̪ũː],\N,\N,20-4
33,5,diuina,adjective,diuinus,diuin,amod,34,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['di', 'u', 'i', 'na']",[d̪ɪwɪn̪a],\N,\N,20-4
34,5,progenies,noun,progenies,progeni,nsubj:pass,35,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['pro', 'ge', 'ni', 'es']",[prɔgɛn̪ɪ̣jɛs],\N,\N,20-4
35,5,tenderetur,verb,tendo,tendere,advcl,23,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [subjunctive], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['ten', 'de', 're', 'tur']",[t̪ɛn̪d̪ɛrɛt̪ʊr],\N,\N,20-4
36,5,:,punctuation,:,:,punct,2,\N,\N,[':'],\N,\N,\N,20-4
0,6,sanctum,adjective,sanctus,sanct,amod,2,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['san', 'ctum']",[saŋkt̪ũː],\N,\N,20-4
1,6,uero,adverb,uero,uero,discourse,7,\N,"{F: [neg], N: [pos], V: [pos]}","['u', 'e', 'ro']",[wɛrɔ],\N,\N,20-4
2,6,spiritum,noun,spiritus,spirit,nsubj,7,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_u], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['spi', 'ri', 'tum']",[spɪrɪt̪ũː],\N,\N,20-4
3,6,neque,coordinating_conjunction,neque,neque,cc,4,{Polarity: [neg]},{F: [pos]},"['ne', 'que']",[n̪ɛkʷɛ],\N,\N,20-4
4,6,patrem,noun,pater,patr,conj,2,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['pa', 'trem']",[pat̪rẽː],\N,\N,20-4
5,6,esse,auxiliary,sum,ess,cop,7,"{Aspect: [imperfective], InflClass: [lat_anom], VerbForm: [infinitive]}","{F: [pos], N: [neg], V: [pos]}","['es', 'se']",[ɛssɛ],\N,\N,20-4
6,6,neque,coordinating_conjunction,neque,neque,mark,7,{Polarity: [neg]},{F: [pos]},"['ne', 'que']",[n̪ɛkʷɛ],\N,\N,20-4
7,6,filium,noun,filius,fili,root,-1,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['fi', 'li', 'um']",[fɪlɪ̣jũː],\N,\N,20-4
8,6,atque,coordinating_conjunction,atque,atque,cc,12,\N,{F: [pos]},"['at', 'que']",[at̪kʷɛ],\N,\N,20-4
9,6,ideo,adverb,ideo,ide,advmod,12,{<class 'NoneType'>: [None]},"{F: [neg], N: [pos], V: [pos]}","['i', 'de', 'o']",[ɪd̪ɛ̣jɔ],\N,\N,20-4
10,6,in,adposition,in,in,case,12,\N,"{F: [pos], N: [neg], V: [neg]}",['in'],[ɪn̪],\N,\N,20-4
11,6,illa,determiner,ille,ill,det,12,"{Case: [ablative], Gender: [feminine], InflClass: [lat_pron], Number: [singular], PronominalType: [demonstrative]}","{F: [pos], N: [pos], V: [neg]}","['il', 'la']",[ɪɫla],\N,\N,20-4
12,6,natura,noun,natura,natur,conj,7,"{Case: [ablative], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['na', 'tu', 'ra']",[n̪at̪ʊra],\N,\N,20-4
13,6,nec,coordinating_conjunction,nec,nec,cc,14,\N,{F: [pos]},['nec'],[n̪ɛk],\N,\N,20-4
14,6,genitum,verb,gigno,genit,conj,7,"{Aspect: [perfective], Case: [accusative], Gender: [masculine], InflClass: [lat_x, nominal], Number: [singular], VerbForm: [participle], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['ge', 'ni', 'tum']",[gɛn̪ɪt̪ũː],\N,\N,20-4
15,6,nec,coordinating_conjunction,nec,nec,cc,16,\N,{F: [pos]},['nec'],[n̪ɛk],\N,\N,20-4
16,6,generantem,verb,genero,generant,conj,14,"{Aspect: [imperfective], Case: [accusative], Gender: [masculine], InflClass: [lat_a, nominal], Number: [singular], VerbForm: [participle], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['ge', 'ne', 'ran', 'tem']",[gɛn̪ɛran̪t̪ẽː],\N,\N,20-4
17,6,sed,coordinating_conjunction,sed,sed,cc,19,\N,{F: [pos]},['sed'],[sɛd̪],\N,\N,20-4
18,6,a,adposition,ab,\N,mark,19,\N,"{F: [pos], N: [neg], V: [neg]}",['a'],[a],\N,\N,20-4
19,6,pati,verb,patior,pat,conj,14,"{Aspect: [imperfective], InflClass: [lat_x], VerbForm: [infinitive], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['pa', 'ti']",[pat̪ɪ],\N,\N,20-4
20,6,e,adposition,ex,\N,case,22,\N,"{F: [pos], N: [neg], V: [neg]}",['e'],[ɛ],\N,\N,20-4
21,6,quoque,adverb,quoque,quoque,advmod,22,\N,"{F: [neg], N: [pos], V: [pos]}","['quo', 'que']",[kʷɔkʷɛ],\N,\N,20-4
22,6,procedentem,verb,procedo,procedent,conj,19,"{Aspect: [imperfective], Case: [accusative], Gender: [masculine], InflClass: [lat_x, nominal], Number: [singular], VerbForm: [participle], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['pro', 'ce', 'den', 'tem']",[prɔkɛd̪ɛn̪t̪ẽː],\N,\N,20-4
23,6,uel,coordinating_conjunction,uel,uel,cc,24,\N,{F: [pos]},"['u', 'el']",[wɛɫ],\N,\N,25-9
24,6,filio,noun,filius,fili,conj,22,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['fi', 'li', 'o']",[fɪlɪ̣jɔ],\N,\N,25-9
25,6,;,punctuation,;,;,punct,7,\N,\N,[';'],\N,\N,\N,25-9
0,7,qui,pronoun,qui,qui,nsubj,5,"{Case: [nominative], Gender: [masculine], InflClass: [lat_pron], Number: [singular], PronominalType: [relative]}","{F: [pos], N: [pos], V: [neg]}",['qui'],[kʷɪ],\N,\N,25-9
1,7,sit,auxiliary,sum,si,csubj:relcl,8,"{Aspect: [imperfective], InflClass: [lat_anom], Mood: [subjunctive], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite]}","{F: [pos], N: [neg], V: [pos]}",['sit'],[sɪt̪],\N,\N,25-9
2,7,tamen,adverb,tamen,tamen,advmod,8,{Form: [pos]},"{F: [neg], N: [pos], V: [pos]}","['ta', 'men']",[t̪amɛn̪],\N,\N,25-9
3,7,processionis,noun,processio,procession,nmod,5,"{Case: [genitive], Gender: [feminine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['pro', 'ces', 'si', 'o', 'nis']",[prɔkɛssɪ̣jɔn̪ɪs],\N,\N,25-9
4,7,istius,determiner,iste,ist,det,3,"{Case: [genitive], Gender: [masculine], InflClass: [lat_pron], Number: [singular], PronominalType: [demonstrative]}","{F: [pos], N: [pos], V: [neg]}","['is', 'ti', 'us']",[ɪst̪ɪ̣jʊs],\N,\N,25-9
5,7,modus,noun,modus,mod,nsubj,8,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['mo', 'dus']",[mɔd̪ʊs],\N,\N,25-9
6,7,ita,adverb,ita,ita,advmod,8,\N,"{F: [neg], N: [pos], V: [pos]}","['i', 'ta']",[ɪt̪a],\N,\N,25-9
7,7,non,particle,non,non,advmod:neg,8,{Polarity: [neg]},{F: [pos]},['non'],[n̪ɔn̪],\N,\N,25-9
8,7,possumus,verb,possum,possum,root,-1,"{Aspect: [imperfective], InflClass: [lat_anom], Mood: [indicative], Number: [plural], Person: [first], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['pos', 'su', 'mus']",[pɔssʊmʊs],\N,\N,25-9
9,7,euidenter,adverb,euidenter,euidente,advmod,10,\N,"{F: [neg], N: [pos], V: [pos]}","['eu', 'i', 'den', 'ter']",[ewɪd̪ɛn̪t̪ɛr],\N,\N,25-9
10,7,dicere,verb,dico,dicer,xcomp,8,"{Aspect: [imperfective], InflClass: [lat_x], VerbForm: [infinitive], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['di', 'ce', 're']",[d̪ɪkɛrɛ],\N,\N,25-9
11,7,",",punctuation,",",",",punct,19,\N,\N,"[',']",\N,\N,\N,25-9
12,7,quemadmodum,subordinating_conjunction,quemadmodum,quemadmod,mark,19,{<class 'NoneType'>: [None]},{F: [pos]},"['que', 'mad', 'mo', 'dum']",[kʷɛmad̪mɔd̪ũː],\N,\N,25-9
13,7,generationem,noun,generatio,generation,obj,22,"{Case: [accusative], Gender: [feminine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['ge', 'ne', 'ra', 'ti', 'o', 'nem']",[gɛn̪ɛrat̪ɪ̣jɔn̪ẽː],\N,\N,25-9
14,7,filii,noun,filius,fili,nmod,13,"{Case: [genitive], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['fi', 'li', 'i']",[fɪlɪ̣jɪ],\N,\N,25-9
15,7,ex,adposition,ex,ex,case,17,\N,"{F: [pos], N: [neg], V: [neg]}",['ex'],[ɛks],\N,\N,25-9
16,7,paterna,adjective,paternus,patern,amod,17,"{Case: [ablative], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['pa', 'ter', 'na']",[pat̪ɛrn̪a],\N,\N,25-9
17,7,substantia,noun,substantia,substant,obl,19,"{Case: [ablative], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['sub', 'stan', 'ti', 'a']",[sʊpst̪an̪t̪ɪ̣ja],\N,\N,25-9
18,7,non,particle,non,non,advmod:neg,19,{Polarity: [neg]},{F: [pos]},['non'],[n̪ɔn̪],\N,\N,25-9
19,7,potest,verb,possum,potes,advcl,8,"{Aspect: [imperfective], InflClass: [lat_anom], Mood: [indicative], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['po', 'test']",[pɔt̪ɛst̪],\N,\N,25-9
20,7,humanus,adjective,humanus,human,amod,21,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['hu', 'ma', 'nus']",[hʊman̪ʊs],\N,\N,25-9
21,7,animus,noun,animus,anim,nsubj,19,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['a', 'ni', 'mus']",[an̪ɪmʊs],\N,\N,25-9
22,7,aestimare,verb,aestimo,aestimar,xcomp,19,"{Aspect: [imperfective], InflClass: [lat_a], VerbForm: [infinitive], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['aes', 'ti', 'ma', 're']",[ajst̪ɪmarɛ],\N,\N,25-9
23,7,.,punctuation,.,.,punct,8,\N,\N,['.'],\N,\N,\N,25-9
0,8,Haec,determiner,hic,Haec,nsubj,8,"{Case: [nominative], Gender: [neuter], InflClass: [lat_pron], Number: [plural], PronominalType: [demonstrative]}","{F: [pos], N: [pos], V: [neg]}",['haec'],[hajk],\N,\N,25-9
1,8,autem,particle,autem,autem,discourse,8,\N,{F: [pos]},"['au', 'tem']",[awt̪ẽː],\N,\N,25-9
2,8,ut,subordinating_conjunction,ut,ut,mark,3,{PronominalType: [relative]},{F: [pos]},['ut'],[ʊt̪],\N,\N,25-9
3,8,credantur,verb,credo,creda,advcl,8,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [subjunctive], Number: [plural], Person: [third], Tense: [present], VerbForm: [finite], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['cre', 'dan', 'tur']",[krɛd̪an̪t̪ʊr],\N,\N,25-9
4,8,uetus,adjective,uetus,uet,xcomp,3,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_i], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['u', 'e', 'tus']",[wɛt̪ʊs],\N,\N,25-9
5,8,ac,coordinating_conjunction,atque,ac,cc,6,\N,{F: [pos]},['ac'],[ak],\N,\N,25-9
6,8,noua,adjective,nouus,nou,conj,4,"{Case: [nominative], Gender: [neuter], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [pos]}","['no', 'u', 'a']",[n̪ɔwa],\N,\N,25-9
7,8,in,adposition,in,in,mark,8,\N,"{F: [pos], N: [neg], V: [neg]}",['in'],[ɪn̪],\N,\N,25-9
8,8,format,verb,formo,forma,root,-1,"{Aspect: [imperfective], InflClass: [lat_a], Mood: [indicative], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['for', 'mat']",[fɔrmat̪],\N,\N,25-9
9,8,instructio,noun,instructio,instructi,nsubj,8,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['in', 'struc', 'ti', 'o']",[iːn̪st̪rʊkt̪ɪ̣jɔ],\N,\N,25-9
10,8,.,punctuation,.,.,punct,8,\N,\N,['.'],\N,\N,\N,25-9
0,9,De,adposition,de,D,case,3,\N,"{F: [pos], N: [neg], V: [neg]}",['de'],[d̪ɛ],\N,\N,25-9
1,9,qua,pronoun,qui,qu,obl,17,"{Case: [ablative], Gender: [feminine], InflClass: [lat_pron], Number: [singular], PronominalType: [relative]}","{F: [pos], N: [pos], V: [neg]}",['qua'],[kʷa],\N,\N,30-4
2,9,uelut,subordinating_conjunction,uelut,uelu,advmod:emph,3,{<class 'NoneType'>: [None]},{F: [pos]},"['u', 'e', 'lut']",[wɛlʊt̪],\N,\N,30-4
3,9,arce,noun,arx,arc,obl,17,"{Case: [ablative], Gender: [feminine], InflClass: [ind_eur_i], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['ar', 'ce']",[arkɛ],\N,\N,30-4
4,9,religionis,noun,religio,religion,nmod,3,"{Case: [genitive], Gender: [feminine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['re', 'li', 'gi', 'o', 'nis']",[rɛlɪgɪ̣jɔn̪ɪs],\N,\N,30-4
5,9,nostrae,determiner,noster,nostr,det,4,"{Case: [genitive], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular, psor], Person: [psor], Possessive: [pos], PronominalType: [personal]}","{F: [pos], N: [pos], V: [neg]}","['nos', 'trae']",[n̪ɔst̪raj],\N,\N,30-4
6,9,multi,determiner,multus,mult,nsubj:pass,17,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_o], Numeral: [cardinal], Number: [plural], PronominalType: [indefinite]}","{F: [pos], N: [pos], V: [neg]}","['mul', 'ti']",[mʊɫt̪ɪ],\N,\N,30-4
7,9,diuersa,adjective,diuersus,diuers,amod,6,"{Case: [nominative], Gender: [neuter], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [pos]}","['di', 'u', 'er', 'sa']",[d̪ɪwɛrsa],\N,\N,30-4
8,9,et,coordinating_conjunction,et,et,cc,9,\N,{F: [pos]},['et'],[ɛt̪],\N,\N,30-4
9,9,humaniter,adverb,humaniter,humanite,conj,7,\N,"{F: [neg], N: [pos], V: [pos]}","['hu', 'ma', 'ni', 'ter']",[hʊman̪ɪt̪ɛr],\N,\N,30-4
10,9,atque,coordinating_conjunction,atque,atque,cc,13,\N,{F: [pos]},"['at', 'que']",[at̪kʷɛ],\N,\N,30-4
11,9,ut,subordinating_conjunction,ut,ut,mark,13,{PronominalType: [relative]},{F: [pos]},['ut'],[ʊt̪],\N,\N,30-4
12,9,ita,adverb,ita,ita,advmod,13,\N,"{F: [neg], N: [pos], V: [pos]}","['i', 'ta']",[ɪt̪a],\N,\N,30-4
13,9,dicam,verb,dico,dic,advcl,17,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [second], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['di', 'cam']",[d̪ɪkãː],\N,\N,30-4
14,9,carnaliter,adverb,carnaliter,carnalite,advmod,15,\N,"{F: [neg], N: [pos], V: [pos]}","['car', 'na', 'li', 'ter']",[karn̪alɪt̪ɛr],\N,\N,30-4
15,9,sentientes,verb,sentio,sentient,advcl,13,"{Aspect: [imperfective], Case: [nominative], Gender: [masculine], InflClass: [nominal], Number: [plural], VerbForm: [participle], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['sen', 'ti', 'en', 'tes']",[sɛn̪t̪ɪ̣jɛn̪t̪ɛs],\N,\N,30-4
16,9,aduersa,verb,aduerto,aduers,xcomp,17,"{Aspect: [perfective], Case: [accusative], Gender: [neuter], InflClass: [lat_x, nominal], Number: [plural], VerbForm: [participle], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['a', 'du', 'er', 'sa']",[ad̪ʊjɛrsa],\N,\N,30-4
17,9,locuti,verb,loquor,locut,root,-1,"{Aspect: [perfective], Case: [nominative], Gender: [masculine], InflClass: [lat_x, nominal], Number: [plural], VerbForm: [participle], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['lo', 'cu', 'ti']",[lɔkʊt̪ɪ],\N,\N,30-4
18,9,sunt,auxiliary,sum,su,aux:pass,17,"{Aspect: [imperfective], InflClass: [lat_anom], Mood: [indicative], Number: [plural], Person: [third], Tense: [present], VerbForm: [finite]}","{F: [pos], N: [neg], V: [pos]}",['sunt'],[sʊn̪t̪],\N,\N,30-4
19,9,",",punctuation,",",",",punct,20,\N,\N,"[',']",\N,\N,\N,30-4
