lex_ref_link_id,reflex,gloss_eng,lemma_id,lemma,gloss,entry_str
21221,on,"at, on, in, until, against",24334,on,adv.,"adv. A. with dat. or inst. I. expressing local relations, (I) rest upon and contact with an object, on :-- Hig stódon on nyðewerdum ðam munte. Ex. 19, 17. Hé on dómsetle sittende wæs, Bd. 5, 19; S. 639, 43. Him on bearme læg mádma mænigo, Beo. Th. So; B. 40. On him byrne scan, 815 ; B. 405. Se on foldan læg, Byrht. Th. 138, 29 ; By. 227. Hé on meare rád, 138, 53 ; By. 239. And metaphorically :-- On eów scyld siteþ, Exon. Th. 131, 2 ; Gú. 449. (2) dependence upon an object :-- Hié hine on róde áhéngon, Blickl. Homl. 7, 11. Ðæs on ðam beáme geweóx, Cd. Th. 31, 11; Gen. 483: Exon. Th. 202, 27; Ph. 76. (3) extension over a surface :-- Deófles ríce on ðyssum middangearde, Blickl. Homl. 7, 13. Ðæt mycel hǽto wǽre Cristesgeleáfan on Norþanhymbra þeóde, Bd. 2, 14; S. 518, 5: Exon. Th. 201, 2; Ph. 50. (4) nearness:--Hí námon him wintersetl on Temesan, Chr. 1009; Erl. 143, 4. (5) in or at a place, or with a person, cf. æt:--Ða ðe wǽron on ðam mynstre Æbbercurnig, ðæt is geseted on Englalande, Bd. 4, 26; S. 602, 35. Hé on sinoþe sittende wæs, 5, 19; Bd. 639, 43. Gewundad on gefeohte, 4, 26; S. 603, 14. Hí ðone líchoman on cneówum bégde, 4, 11; S. 580, 10. On ðam dóme standeþ, Exon. Th. 95, 22; Cri. 1561. On beóre at a feast, 330, 14; Vy. 51. Hé ánne cnapan gesette on hyra middele, Mk. Skt. 9, 36: Lk. Skt. 21, 21. Ða clǽnan heortan God geseóþ. On ðære gesihþe wesaþ ealle geleáffulle, Blickl. Homl. 13, 27. Ða sǽton on portum qui sedebant in porta, Ps. Th. 68, 12. Ic mundbyrd on ðé hæfde, 70, 5. Is mildheortnisse miht on (apud) Drihtne, 129, 7. ¶ Like Icelandic á it occurs in names of places:--On his mynstre ðe is cweden on Hripum, Bd. 5, 18; S. 636, 45. (6) with verbs of motion:--Se ðe on heofenum cuman ne mót, Homl. Th. ii. 452, 4. (7) rest where one object is contained in another, or is surrounded by others, within, among; and metaphorically in (the power of, etc.):--Drihten wæs uppan him on fýre, Ex. 19, 18. Drihten is on ðínre heortan, and on ðínum innoþe, Blickl. Homl. 5, 11. Sum mon scínende on hwítum gegyrelan, Bd. 5, 19; S. 640, 39. Twegen weras on hwítum reáfe, Lk. Skt. 24, 4. Ic wát ðæt ic (ðæt Mód) on libbendum men eom, and ðeáh on deádlícum, Bt. 5, 3; Fox 12, 27. Gif hit on heora anwealde wǽre, 11, 1; Fox 32, 2. Ic hí on lufan mínre hæfde quae dilexi, Ps. Th. 118, 47. On þeóstre, Exon. 94, 27; Cri. 1546. On Juda ealdrum among the princes of Judah, Mt. Kmbl. 2, 6. Ðú eart gebletsud on wífum, Lk. Skt. 1, 28. (8) marking the seat of feeling, thought, etc., in, within, at:--Ðá ongan hé smeágan on him selfum, Bt. 1, 1; Fox 2, 18. Ða fóre ðe hé on his móde gelufad hæfde, Bd. 5, 19; S. 637, 27. Yr on móde, Cd. Th. 4, 33; Gen. 63. Murnan on móde, 45, 31; Gen. 735. Se unrihtwísa cwyþ on his móde, Ps. Th. 13, 1: 54, 6. II. expressing temporal relations, (1) marking a point of time, on, at, in:--On ðære tíde Drihten cwæþ tó mé, Deut. 10, 1. Ðonne cymþ ðæs weles hláford on ðam dæge ðe hé ná ne wénþ, and on ðære tíde ðe hé nát, Mt. Kmbl. 24, 50. Swá byþ on worulde endunge, 13, 40. On anginne in principio, Gen. 1, 1. On mergen, St. And. 18, 28. On ǽfenne, 20, 14. (2) marking a period, past or future, within, in the course of, in, during:--Ðes tówyrpþ Godes templ, and on þrím dagum (in triduo) hyt eft getimbraþ, Mt. Kmbl. 27, 40: Cd. Th. 266, 1; Sat. 15: Lchdm. iii. 262, 23. Gé sweltaþ on litelre hwíle, Deut. 30, 18. Hé nówiht elles dyde on eallum ðám dagum, Bd. 2, 14; S. 518, 8. On ðæs biscopes tíde, 4, 12; S. 580, 34. On ðissum geáre, Chr. 889; Erl. 86, 22. On ðý ylcan gére, 896; Erl. 93, 34. On geóguþe, Exon. Th. 288, 22; Wand. 35. On ðissum lífe, 448, 12; Dóm. 53. On ðís andweardan lífe, Bt. 10; Fox 28, 25: 11; Fox 30, 23. On sumera sunne scíneþ, Cd. Th. 233, 15; Dan. 276. On geárdagum, 287, 16; Sat. 368. On fyrndagum, Exon. Th. 313, 17; Mód. 1. Ðæt feoh ðe mon ðám ferdmonnum on geáre sellan sceolde, Bt. 27, 4; Fox 100, 14. Þriwa on gére tribus vicibus per singulos annos, Ex. 23, 14. Ic fæste tuwa on wucan, Lk. Skt. 18, 12. Ðæt hridder tóbærst on ðære lǽne the sieve broke during the loan, Homl. Th. ii. 154, 16. Heó cwæþ ðæt heó wǽre wydewe on ðam geáre she said that she had been a widow during the last year, Homl. Skt. i. 2, 154. On ðam ðe Godwine eorl and Beorn eorl lágon on Pevenseá, Chr. 1050; Erl. 175, 14. III. expressing other relations, (1) on, a- (as in a-foot):--Heó on hire fótum gesund hám hwearf, Bd. 3. 9; S. 534, 14. Sceal on ánum fét féran, Exon. Th. 415, 5; Rä. 33, 6. Ðú gǽst on ðínum breóste, Gen. 3, 14. (2) with verbs of taking, depriving, etc., from (cf. æt):--Ðone mǽstan dǽl ðæra ǽhta ða ðe on ðé genumene wǽron, Bd. 5, 19; S. 640, 46 note: Bt. 7, 3; Fox 20, 29. Se ðe gold on óðrum reáfaþ, 13; Fox 38, 13. Ðæt (what) hé on him gereáfade (bereáfode, MS. C.), Ors. 3, 11; Swt. 146, 30. Ða ǽrestan cyningas ðe West-Seaxna lond on Wealum geeodon, Chr. Erl. 2, 10: Exon. Th. 118, 20; Gú. 242. Náðer ne mehte on óðrum sige gerǽcan, Ors. 3, 1; Swt. 96, 33. Hwæðer heora sceolde on óðrum sige habban, 4, 1; Swt. 156, 1. (3) marking the object of thought, feeling, etc., on, in, at:--Manege wundrodon on his láre (or acc.?), Mk. Skt. 6, 2. Ic on ðínum bebodum móte gemetegian, Ps. Th. 118, 47. (4) marking the means or instrument, by, with:--Ic hæfde gemynt ðé tó árwurðienne on ǽhtum and on feó, Num. 24, 11. On tympanis, Ps. Th. 67, 24. Ic on mínum múþe mihta Drihtnes andette, 108, 29. Hé nówiht fremian mihte on his láre ðære þeóde, Bd. 3, 5; S. 527, 24. Heó geleornod hæfde on onwrihgennysse, 3, 8; S. 531, 35. On ðæs engles wordum wæs gehýred ðæt þurh hire beorþor sceolde beón gehǽled eall wífa cynn, Blickl. Homl. 5, 22. On ðæm upstige ðære róde eall úre líf Drihten getremede, 9, 35. Hí wurdon on fleáme generede, Chr. 894; Erl. 92, 33. Se deófol wæs oferswíðde on ðám ylcum gemetum ðe hé ǽr Adam oferswíðde, Homl. Th. i. 178, 1. (5) marking the material or components of which a thing is made, of, consisting of or in:--Mycelne aad on beámum and on ræftrum and on wágum and on watelum and on þacum, Bd. 3, 16; S. 542, 22. Lác on mæssereáfum and on bócum, Homl. Th. ii. 132, 7: Gen. 21, 27. Ðæt gafol biþ on deóra fellum, and on fugela feðerum, Ors. 1, 1; Swt. 18, 17. Unrím getæl on horsum and on múlum and on olfendum and on elpendum. Nar. 9, 14. Swá micel ungewiss, ǽgðer ge on sǽs fyrhto, ge on wéstennum wildeóra, ge on þeóda gereordum, Ors. 3, 9; Swt. 136, 24. (6) marking that in which a quality or property resides, in respect to, in the matter of, in:--Se wæs in bóccræftum and on woruldþeáwum se rihtwísesta, Bt. 1, 1; Fox 2, 13. Hé áxode gif hé cúðe áht on lǽcecræfte. Apollinaris him cwæþ tó: 'Ne cann ic náht on lácnunge,' Homl. Skt. i. 22, 40-41. Æþele on gebyrdum, 11, 1; Fox 30, 31. On dǽde unæþele, Bd. 2, 15; S. 518, 37. On ríce gestrangod, 4, 26; S. 603, 19. On wísdóme þeónde, Homl. Th. ii. 154, 11. Foremihtig on féþe, Beo. Th. 1944; B. 970. Spédig on ðám ǽhtum ðe heora spéda on beóþ, Ors. 1, 1; Swt. 18, 8. Wæstmberende on ǽlces cynnes blǽdum, 1, 3; Swt. 32, 13. Beorht on blǽdum, Cd. Th. 247, 20; Dan. 500. (7) marking state, condition, occupation, in, of:--Heora líc biþ on marmorstánes hwítnysse, Nar. 38, 9. Ðú forþfærst on sybbe, ðonne se tíma cymþ, on gódre ylde, Gen. 15, 15: Bd. 2, 15; S. 519, 14: 5, 19; S. 641, 14. Ða welegan hé forlǽteþ on ídelnesse . . . Drihten is on ðínum fultume, Blickl. Homl. 5, 9-12. Þurhwunian on rihtum geleáfan and on fulfremedlícum weorcum, 77, 19. On sorhgum beón, 5, 29. On stilnesse, Bt. 7, 2; Fox 18, 11. Gif hé wyrþ on ungeþylde, 11, 1; Fox 32, 33. Ðá wæs cyning on hreón móde, Beo. Th. 2619; B. 1307. On ungearwe at unawares, Ors. 1, 10; Swt. 46, 34. Eal ðæt folc wæs on blǽdran, 1, 7; Swt. 38, 6. Job sæt on ánre wunde, Homl. Th. ii. 452, 27. Ðá wearþ hé on slǽpe, Glostr. Frag. 6, 26. Hí wǽron on ðan mǽstan hungre, Ors. 1, 5; Swt. 32, 26. Hé wénde ðæt hié wolden Hannibale on fultume beón, 4, 10; Swt. 196, 7. On feáwum stówum wíciaþ Finnas, on huntoþe on wintra, and on sumera on físcaþe, 1, 1; Swt. 17, 5. Sum man wæs betogen ðæt hé wǽre on stale, Homl. Skt. i. 21, 265. (8) marking measure, at (a distance), of (the weight of), etc.:--Weðeras on oxna micelnesse, Nar. 33, 16: Lchdm. i. 314, 21. Six wæterfatu . . . ǽlc wæs on twegra sestra gemete (capientes singuli metretas binas), Jn. Skt. 2, 6. Ic geseah sumne gildenne dalc on fíftigum entsum, Jos. 7, 21. Án æstel on fíftegum mancessa, Past. pref.; Swt. 9, 1. Hí ðæt feoh gesetton on þrittig scillingum they fixed the money at thirty shillings, Homl. Th. ii. 242, 18. Se gewát on wésten ðá hé wæs on twentigum geára, and on ðæm hé wunode óþ ðæt hé wæs on fíf and hundteóntig geára, Shrn. 52, 16-18. Hig flugon on twegra elna heáhnisse bufan eorþan, Num. 11, 31. Wæs seó stów hwæthwugu on healfre míle fram ðære ceastre wealle, Bd. 1, 7; S. 478, 31. Is ðæt eálond fram ðære ylcan cyricean feor út on gársecge seted húhugu on nygan mílum, 4, 27; S. 603, 30: 2, 3; S. 504, 26: Shrn. 29, 31. Álecgaþ hit on ánre míle ðone mǽstan dǽl fram ðæm túne, ðonne óðerne, ðonne ðæne þriddan, óþ ðe hyt eall áléd biþ on ðære ánre míle (within the one mile); and sceall beón se lǽsta dǽl nýhst ðæm túne, Ors. 1, 1; Swt. 20, 30-33. Hí hine bebyrgdon on ðære æfteran míle fram ðære ceastre, Shrn. 115, 16: Blickl. Homl. 193, 19. (9) marking degree:--On swíðe lytlon hiera hæfþ seó gecynd genóg, on swá myclum heó hæfþ genóg swá wé ǽr sprǽcon, Bt. 14, 1; Fox 42, 10-11. (10) marking manner, with, in:--Hláfas on lilian beorhtnysse scínende, and on hrósan brǽðe stýmende, Homl. Th. ii. 136, 28. His gewǽda scinon on snáwes hwítnysse, 242, 7. Hí cómon on þrím floccum, Homl. Th. ii. 450, 13. Se on hrædnesse mycele menigo fornom, Bd. 1, 14; S. 482, 30. (11) denoting end, purpose:--Ásceacaþ ðæt dust of eówrum fótum him on gewitnysse, Mk. Skt. 6, 11. 'Mín blód, ðæt ðe biþ ágoten on synna forgifennysse' . . . Hí hálgodon hláf and wín oh his gemynde, Homl. Th. ii. 268, 1-3. (12) in accordance with:--Ðæt hé irne on his willan, Bt. 11, 1; Fox 32, 21. (13) of (such and such a name):--Wæs sum man on naman Zacheus, Lk. Skt. 19, 2: 23, 50. Castel on naman Emaus, 24, 13. (14) in (the name of):--Hé him geswór on his goda noman, Ors. 4, 6; Swt. 178, 11. (15) without a case following:--Deófol ðé sticaþ on, Jn. Skt. 7, 20. Seó wyrd (hit) ðé on geniman ne mihte, Bt. 11, 2; Fox 34, 14. Swelce him nǽfre gelíc yfel an ne becóme, Ors. 3, 10; Swt. 140, 10. For ðæm ungemetlícan feóndscipe ðe úre éhtende on sindon, 2, 5; Swt. 80, 36. Ðæt him mon sceolde an má healfa on feohtan ðonne on áne, Swt. 80, 27. Him man on líhþ, Bt. 30, 1; Fox 108, 8: Prov. 70. On secgan to bring a charge against, Deut. 19, 16: Mt. 26, 62. B. with acc. I. expressing local relations. (1) motion, actual or figurative, which is external to the object expressed by the word which on governs, upon, on, on to, to:--Hé ástáh on ðone munt, Mt. Kmbl. 5, 1. Se deófol lǽdde hine on swíðe heáhne munt, 4, 8: Cd. Th. 220, 11; Dan. 69. Speón hiue on ða dimman dǽd, 43, 3; Gen. 685. Gewát Abraham on ða wígróde, 125, 24; Gen. 2084. Se wuldorcyning on middangeard cwom, Blickl. Homl. 9, 32. Áhón on heánne beám, Exon. Th. 261, 3; Jul. 309. Com hungur on Bryttas, Bd. 1, 14; S. 482, 15. Hé wæs ádrifen ðæt hé com up on Frysena land pulsus est Fresiam, 5, 19; S. 639, 20. Hé his ágene tungan wearp hine on ðæt neb foran linguam in os tyranni abjecit, Bt. 16, 2; Fox 52, 25. Hí spǽtton on hyne, Mt. Kmbl. 27, 30. On ðone andwlitan men slógun, Exon. Th. 69, 19; Cri. 1123. Wé wyllaþ fón on ðone traht ðissere rǽdinge, Homl. Th. i. 206, 21. (2) marking motion from without to the inside, into, among:--Sume feóllon on þornas, Mt. Kmbl. 13, 7. Sume feóllon on góde eorþan, 13, 8. Ðá cómon big on ða stówe ðe ys genemned Golgotha, 27, 33. Crist ofheofona heánessum on ðínne innoþ ástígeþ, Blickl. Homl. 5, 14. On ðás world cuman, 5, 28. Gelǽded on his ðæt ǽrre mynster, Bd. 5, 19 ; S. 641, 17. Hé on scip eode, S. 639, 19. Gód geár com on Breotone land, 1, 14; S. 482, 21. Gǽstas hweorfaþ on écne eard, Exon. Th. 64, 31 ; Cri. 1046. On ðæt micle morþ men forweorpan. Cd. Th. 43, 15 ; Gen. 691. Sum man becom on ða sceaþan. Lk. Skt. 10, 30, 36. On ealle þeóda among all nations, 24, 47. Hé on ða duru eode, Chr. 755 ; Erl. 48, 32. (3) marking position or direction :-- Ic stande on ðás healfe ego in hoc parte sto, Ælfc. Gr. 47 ; Som. 47, 50. On ða swýðran healfe, Mt. Kmbl. 26, 64. Án on ða swýðran healfe, and óðer on ða wynstran, 27, 38. On healfa gehwone, Beo. Th. 1604; B. 800. On ðæt steórःbord . . . on ðæt bæcbord on the starboard . . . on the larboard, Ors. 1, 1 ; Swt. 17, 10-11. (4) denoting conjunction (in the phrase on án), continuously, together, anon, at once :-- Feówertig daga and feówertig nihta on án, Gen. 7, 12 : Homl. Th. i. 178, 5. On án gesworene conjurati, Wrt. Voc. ii. 20, 22. Ealle deáde men sculon ðone myclan dóme gesécan, and ða synfullan sculon ðanon on án tó helle faran, Wulfst. 126, 20. In ðone ealdan secgmór; of ðam on án betwénan ácwudu and wulleleáh; and swá ǽfre betwyx ðám twám wudan, Cod. Dip. Kmbl. vi. 218, 23. (5) with verbs denoting division or separation :-- Úre ieldran ealne ðisne ymbhwyrft ðises middangeardes on þreó tódǽldon; and hié ða þrié dǽlas on þreó tónemdon. Ors. 1, 1 ; Swt. 8, 1-4. Tósliten on twegen dǽlas. Mt. Kmbl. 27, 51 : Chr. 894; Erl. 90, 16. Hit tóbærst on emtwá, Homl. Th. ii. 154, 16. II. expressing temporal relations, (1) marking a point of time, on, in, at :-- On ðone dæg (in die) ðe God gesceóp man, Gen. 5, 1. On midne dæg in meridie, Deut. 28, 29. On ǽlcne tíman omni tempore. 11, 1 : 14, 23. On ealle tíd, Ex. 18, 22, 26. On dægréd diluculo, 8, 20. On ða tíd tunc. Bd. 4, 26; S. 603, 3 : eo tempore, 2, 16; S. 519, 38. On ðone forman Eásterdæg, 5, 23, tit. ; S. 645, 3. Ða hit ðá on morgendæg wæs, Nar. 16, 21 : 22, l. Heora wíse on nǽnne sǽl (on no occasion) wel ne gefór, Ors. 4, 4; Swt. 164, 13. Eten ða gebróðru on twá mǽl, R. Ben. 65, 14. (2) marking a period of time :-- On écnesse for ever, Blickl. Homl. 13, 30. On ðás lǽnan tíd in this life, Exon. Th. 364, 1; Wal. 64. On sumeres tíd, 212, 12; Ph. 209. On nánes cynges dæg, Chr. 1009; Erl. 141, 22. III. in metaphorical expressions. (1) into (one's power, etc. ) :-- Gif hig on hand gáþ if they submit, Deut. 20, 11: Bd. 1, 14; S. 482, 16. Hine sylfne on þeówdóm gesealde ðara muneca, 5, 19 ; S. 637, 12. Hé ealle Assirie on Persa anwald gedyde, Ors. 2, 1 ; Swt. 62, 3. (2) expressing hostile action, against :-- Hé wonn on Sciððie, 2, 5 ; Swt. 78, 8, Ðá gelǽdde hé here on Peohtas, Bd. 4, 26 ; S. 602, 19. Ne dó ús swá swá wé dydon on ðisne ælþeódigan, St. And. 22, 21. Óðer biþ tó ungemetlíce átyht on ðæt ðe hió mid ryhte irsian sceal, óðer on ðæt ðe hió ne sceal biþ tó swíðe onbærned, Past. 40, 4 ; Swt. 293, 12-14. Hié ealle on ðone cyning wǽrun feohtende, Chr. 755 ; Erl. 48, 35. (3) expressing agreement, in accordance with :-- Hé hét sumne biscep secgan on his gewill hwá his fæder wǽre, Ors. 3, 9, tit. ; Swt. 3, 13. Heó on his willan spræc, Cd. Th. 44, 1 ; Gen. 701. On riht a-right :-- Ðæt hié healdan Godes ǽwe on riht, Blickl. Homl. 45, 9 : 47, 35. (4) denoting change from one state to another :-- Ðá wendon hié hié on hiora ágen geþióde. Past. pref. ; Swt. 7, 2. Wendan on Englisc, Swt. 7, 18. Wésten hé geworhte on wídne mere. Ps. Th. 106, 34. Hé wendeþ stán on wídne mere, 113, 8. Hí on heora ágen dust hweorfaþ, 103, 27. (5) marking the object of thought, emotion, speech, trust, sight :-- Ne gladige on ðæt nóðer ne cyning ne woruldríca, Lchdm. iii. 442, 35. Hé getrúwode on ídel gylp, 51, 6. Ða ðe on Drihten getreówaþ, 124, 1 : 70, 13. On hine gelýfende, Homl. Th. ii. 130, 18. Gód ys on Drihten tó þenceanne, Ps. Th. 117, 8. Sete on Drihten ðín gehygd, 54, 22. Hycgan on ellen, Cd. Th. 191, 22 ; Exod. 218. On ðæt wundor seón, 261, 25; Dan. 731. On ðæt bearn starian, Exon. Th. 21, 27 ; Cri. 341. Hé on ðone æþeling lócude, Chr. 755 ; Erl. 48, 33. Se deófol ðe andode on ðæs munuces sóðan lufe, Homl. Th. ii. 156, 8. Hwæt gódes mágan wé secgan on ða flǽsclícan unþeáwas, Bt. 31, 1 ; Fox 110, 24. Higeteónan spræc on fǽmnan, Cd. Th. 136, 22 ; Gen. 2262. Ne sceal nán mann secgan on hine sylfne ðæs ðe hé wyrcende næs, Homl. Skt. i. 12, 177, 195. (6) marking the object in relation to which an action takes place :-- Ðæt ILLEGIBLE a woruldsǽlþa on ðé (erga te) onwenda sint, Bt. 7, 2; Fox 16, 29. (7) marking end or purpose :-- Ic wylle gán on fiscaþ, Jn. Skt. 21, 3. Hí him on fultum cýgdon ða godcundan árfæstnesse. Ed. 4, 26 ; S. 602, 9. (8) marking price :-- On gold bebycgean, 2, 12 ; Bd. 514, 39. Hé bebohte bearn Wealdendes on seolfres sinc, Cd. Th. 301, 7; Sat. 578.(9) marking manner :-- Nemned on Lǽden Pastoralis, and on Englisc Hierdebóc, Past. pref. ; Swt. 7, 19. Hér sýn on earde on mistlíce wísan hláfordswican manege, Wulfst. 160, 7. On ýdel necquicquam, Wülck. Gl. 256, 14. (10) in (the name of), by (in adjuration) :-- Ic eów hálsige on ðone Drihten, ðe gescóp heofenas and eorþan, and on ða Hálgan Þrynnesse and on ða twelf apostolas and on ealle Godes hálgan and on ða cyrcan, ðe gé tó gelýfaþ, and on ðæt hálige fulluht, Wulfst. 232, 12-16. (11) not followed by a case, or as adverb :-- Hí gegearःwodon wægen and on ásetton ða fǽmnan, Bd. 3, 9 ; S. 534, 9. Fæht hine on Penda, 3, 14; S. 539, 18. On ðæm dǽle ðe Decius on ofslagen wæs, Ors. 3, 10; Swt. 138, 15. Hé on ða sunnan mæg on lócian, Met. 22, 20. Ðá férde hé tó heofonum, him on lócigendum while they looked on, Homl. Th. i. 294, 1. Déþ hé wyrplas on, Exon. Th. 332, 19; Vy. 87. Hine on cymeþ wracu. Cd. Th. 63, 33 ; Gen. 1041. Hine Abraham on his ágene hand sette, 167, 17 ; Gen. 2767. Rǽsdon on sóna. Andr. Kmbl. 2670; An. 1336. The word is often used in translating Latin words with the prefix in-, thus on belǽdan inferre, on gebringan, on heápian ingerere, on gehreósan ingruere. (12) with other adverbs :-- Ðǽr stód disc on, Bd. 3, 6 ; S. 528, 14. Ne ic ðǽr nán þing on ne cann. St. And. 28, 24: 40, 3. Ðǽr wæs on Leo (at the synod), Chr. 1046; Erl. 171, 12. Ealles ðæs ðe ðǽr ðenne on biþ, Chart. Th. 534, 5. Swá swá Drihten cwæþ on ǽr, Jos. 11. 23 : Gen. 6, 6. Hé cýðde his forþsíþ on ǽr he foretold his death, Homl. Th. ii. 186, 23. Hió þyrstende wæs on symbel (for ever) mannes blódes, Ors. 1. 2 ; Swt. 30, 27. Hé nyste bútan hí sungon ðone lofsang forþ on, Homl. Skt. i. 21, 236. [Goth. ana: O. Sax. O. Frs. O. H. Ger. an : Icel. á.]"
21473,onga,"point, spike",24457,onga,sting,"[should have been given under anga] sting:--Onga aquilium, Wrt. Voc. ii. 100, 59: 7, 12. Mé of bósme fareþ ǽttren onga (an arrow). Exon. Th. 405, 18; Rä. 24, 4. [O. H. Ger. ango aculeus: Icel. angi a spine, prickle.]"
21534,ēst,"favor, grace",9699,ÉST,"will, consent, grace, favour, liberality, munificence, bounty;","will, consent, grace, favour, liberality, munificence, bounty; bĕnĕplăcĭtum, consensus, grātia, bĕnĕvŏlentia, mŭnĭfĭcentia :-- Ofer míne ést against my will, Andr. Kmbl. 2438; An. 1217. Ofer ést Godes against God's consent. Exon. 61 b; Th. 226, 10; Ph. 403. Þurh ést Godes through grace of God, 44b; Th. 151, 21; Gú. 798: Elen. Kmbl. 1968; El. 986. Hie on þanc curon æðelinges ést they accepted thankfully the chieftain's bounty. Cd. 112; Th. 147, 21; Gen. 2443. He gearwor hæfde ágendes ést ǽr gesceáwod he had previously more fully experienced the owner's favour, Beo. Th. 6142; B. 3075: Andr. Kmbl. 965; An. 483."
21628,end,"before, previously",9358,énd,"Formerly, of old","Formerly, of old; prius, ólim :-- Ic adreág fela siððan ðú énd to me in síðadest I have suffered much since thou didst come to me of old, Exon. 120b; Th. 463, 16; Hö. 71."
21767,afol,strength,1131,afol,Power,"Power; vires, robur :-- Eallum his afole with all his power, L.I.P. 2; Th. ii. 304, 22. v. abal."
21790,æf,"from, from-away",376,æf,"Of, from:","Of, from: ab, de. v. compound æf-lást and in of-."
21810,æftemest,the last,442,æftemest,"superlative of æfter ,- After-most, last","superlative of æfter ,- After-most, last; postremus, novissimus :-- Ðeós bóc is æftemyst on ðære biblioþécan this is the last book of the Bible, Ælfc. T. 31, 22; Grn. Ælfc. T. 16, 3. Ðonne he sylf mid ðam fyrmestan dǽle wið ðæs æftemestan flúge when he himself with the first part should flee towards the hindermost, Ors. 4, 6 ; Bos. 85, 20: Mk. Bos. 12, 22: Jn. Bos. 7. 37."
21836,eafora,descendant,8314,eafora,"An offspring, successor, heir, son","An offspring, successor, heir, son; prōles, successor, fīlius :-- Wearþ Adame eafora féded a son was born to Adam, Cd. 55; Th. 67, 23; Gen. 1105: 82; Th. 103, 3; Gen. 1712; Bt. Met. Fox 26, 69; Met. 26, 35. Ne wearþ Heremód swá eaforum Ecgwélan Heremod was not so to Ecgwela's successors, Beo. Th. 3424; B. 1710. Ðæt we on Adame and on his eafrum andan gebétan that we repair our wrongs on Adam and his offspring, Cd. 21; Th. 25, 24; Gen. 399. [O. Sax. aƀ;aro, m. prōles, fīlius.]"
22097,rǣdan,"advise, deliberate, ponder on, instigate, interpret (riddle), urge, care for, procure",25351,rǽdan,"to counsel, give advice","to counsel, give advice :-- Ic rǽde ðé consulo tibi, Wrt. Voc. i. 49, 37. Girwan Godes tempel, swá hire gásta weard reórd, Elen. Kmbl. 2043; El. 1023. Hé rád and rǽdde, rincum tǽhte hú hí sceoldon standan, Byrht. Th. 132, 18; By. 18. Ðæt folc eall hrýmde, swá swá Josue him rǽdde, Jos. 6, 5 (20, Grn.). Rǽdende consulentes, consilium dantes, Hpt. Gl. 491, 20."
22224,earđ,"plowed land, yield",8557,EARD,native soil,"native soil or land, country, province, region, place of residence, dwelling, home; sŏlum nātīvum, patria, rĕgio, dŏmĭcĭlium :-- Sumra wyrta oððe sumes wuda eard biþ on dúnum, sumra on merscum ... on ðære stówe ðe his eard biþ the native soil of some herbs or of some wood is on hills, some in marshes ... in the place which is its native soil, Bt. 34, 10; Fox 148, 22-26. He com to his earde vēnit in patriam suam, Mt. Bos. 13, 54. Nys nán wítega bútan wurþ-scype, búton on hys earde non est prophēta sine hŏnōre, nĭsi in patria sua, 13, 57. Eard patria, Ælfc. Gl. 97; Som. 76, 57; Wrt. Voc. 54, 1. Ðis is mín ágen cýþ, eard and éðel this is my own country, dwelling, and home, Bt. Met. Fox 24, 99; Met. 24, 50. Ðú gebunde ðæt fyr ðæt hit ne mæg cuman to his ágenum earde thou hast bound the fire, that it may not come to its own region, Bt. 33, 4; Fox 130, 32, 24. Ne ðǽr elþeó-dige eardes brúcaþ strangers enjoy no dwelling there, Andr. Kmbl. 560; An. 280. Earda leás deprived of dwellings, Cd. 128; Th. 163, 29; Gen. 2705. Earda sélost happiest of dwellings [heaven], Hy. 7, 29; Hy. Grn. ii. 287, 29: Exon. 42 a; Th. 141, 16; Gú. 628: 36 b; Th. 120, 7; Gú. 268. Fífel-cynnes eard the dwelling of the Fifel race, Beo. Th. 209; B. 104. Of ðan heofon-fugelas healdaþ eardas super ea volucres cœli habĭtābunt, Ps. Th. 103, 11. Eard gemunde he remembered his home, Beo. Th. 2263; B. 1129. II. earth or land, in contrast to water, as a firm place on earth or on land; terra, terra firma:--He gefæstnude foldan staðelas, eorþan eardas he made fast foundations of the ground, the firm places of the earth, Ps. Th. 103, 6. Eard git ne const frécne stówe, ðǽr ðú findan miht secg thou dost not yet know the land, perilous place, where thou mayest find the man, Beo. Th. 2759; B. 1377: Exon. 38 b; Th. 128, 4; Gú. 399: 129 a; Th. 495, 20; Rä. 85, 6. Lǽt nú gebídan on earde let us now abide on land, Andr. Kmbl. 799; An. 400. From hróf eardes a summo teræ. Mk. Lind. War. 13, 27. Gǽst and líc geador síðedan on earde soul and body journeyed together on earth, Exon. 76 a; Th. 285, 16; Jul. 715. III. state, station, condition; sĭtus, condĭtio:--Fundiaþ ǽlc gesceaft ðider swíðost, ðider his eard and his hǽlo swíðost bióþ every creature chiefly tends thither, where its station, and its health especially is, Bt. 34, 11; Fox 150, 22. Man us tyhhaþ twegen eardas, Drihtenes áre oððe deófles þeówet two conditions are appointed to us, the glory of God or bondage of the devil, Hy. 7, 97; Hy. Grn. ii. 289, 97. [Orm. ærd place, region: Laym. ærde, ard land, earth: O. Sax. ard, m. habĭtātio: Dut. aard, m. nature, temper: Kil. ærd: Ger. art, f. nātūira, indŏles, mŏdus, spĕcies, gĕnus: M. H. Ger. art, gen. ardes, m; art, gen. arte, f. nātūra, indŏles: O. H. Ger. art, f. arātio; der. of erian to plough?] DER. éðel-eard, herh-, middan-, somud-, wíc-."
