lex_ref_link_id,reflex,gloss_eng,lemma_id,lemma,gloss,entry_str
47091,brēme,famous,5034,BRÉME,"Celebrated, renowned, illustrious, famous, notable","Celebrated, renowned, illustrious, famous, notable, BRIM, glorious, esteemed; celeber, clarus, illustris, famosus, notus, coguitus :-- Og wæs bréme cyning on Basane Og was a celebrated king in Basan, Ps. Th. 135, 21: Menol. Fox 80; Men. 40. Ðæt is heálíc dæg, béntíd brému that is a high day, a celebrated time for supplication, 148; Men. 75. Ðis is anlícnes ðæs brémestan mid ðám burgwarum in ðære ceastre this is the image of the most celebrated amongst the inhabitants in the city. Andr. Kmbl. 1435; An. 718. Beówulf wæs bréme Beowulf was renowned. Beo. Th. 35; B. 18: Cd. 177; Th. 222, 13; Dan. 104. Ðá wearþ se bréma on móde blíðe then was the illustrious one blithe in mind, Judth. 10; Thw. 22, 10; Jud. 57. Ne hýrde ic bisceop brémran I have not heard a more illustrious bishop, Menol. Fox 205; Men. 104. Béc syndon bréme books are famous, Salm. Kmbl. 473; Sal. 237. Salomon wæs brémra, ðeáh ðe Saturnus sumra hæfde bóca cǽga Salomon was the more famous, though Saturn had the keys of some books, 366; Sal. 182. Fram gebyrdtíde brémes Cyninges from the birth-time of the glorious King [Christ], Chr. 973; Erl. 124, 20; Edg. 12. Hí Rómána brýmuste wǽron they were the most esteemed of the Romans, Ors. 2, 2; Bos. 41, 30. [Northumb. bróeme clarus.]"
27598,broc,misery,5173,bróc,"Affliction, misery, tribulation, trouble, labour, adversity, a disease, malady, sickness","Affliction, misery, tribulation, trouble, labour, adversity, a disease, malady, sickness; afflictio, miseria, tribulatio, labor, adversitas, morbus, ægritudo :-- God nyle nán unaberendlíce bróc him ansettan God wishes not to put on them any unbearable affliction, Bt. 39, 10; Fox 228, 4. Mid heardum bróce with severe [hard] affliction, Bt. 39, 11; Fox 228, 25. He on ðæm bróce nyle alǽtan ðás eorþlican wilnunga in affliction he will not give up these earthly desires, Past. 37, 3; Hat. MS. 50 a, 18, 21, 22: 36, 4; Hat. MS. 47 b, 7. Onðám brócum in these afflictions, Th. Diplm. A.D. 880-885; 485, 24. Ðæt hit sý gefreód ǽghwylcere uneáþnesse ealles woroldlíces bróces that it be freed from every annoyance of all worldly trouble, 1061; 389, 30: 864; 125, 13: Past. 37, 3; Hat. MS. 50 a, 7. Ðæt biþ swíðe hefig bróc it is a very severe labour; gravis labor est, 61, 1; Hat. MS. Eucharius wæs þearle geswenct mid langsumum bróce Eucharius was much afflicted with a protracted disease, Homl. Th. ii. 24, 16: 176, 32. Brócu miseriæ, Lye. DER. ge-bróc."
27980,brycg,bridge,5255,BRYCG,A,"A BRIDGE ; pons :-- Ðeós brycg hic pons, Ælfc. Gr. 9, 39; Som. 12, 59. Ðæt he ne myhte to ðære brycge cuman that he could not come to the bridge, Ors. 2, 5; Bos. 48, 14. Eádweard cyning hêt gewyrcan ða brycge ofer Treontan king Edward commanded the bridge over the Trent to be built, Chr. 924; Erl. 110, 10: 887; Erl. 84, 30: 1071; Erl. 210, 17: Ors. 2, 5; Bos. 46, 7. [Chauc. brigge: Piers P. brugg: R,Brun. brigge: R. Glouc. brugg: Plat, brugge, brügge, f: Frs. bregge : O. Frs. bregge, brigge , f: Dut. brug, f: Ger. brÜcke f: M. H. Ger. brucke, brücke, brügge, f: O. H. Ger. brucca, f: Dan. brygge, bro, m. f: Swed. brygga, bro, f: Icel. bryggja, brú, f.] DER. stân-bricg."
26507,bryne,fire,5300,bryne,"A burning, fire, flame, heat","A burning, fire, flame, heat; ustio, ardor, incendium, ignis, flamma, fervor:-- Ne se bryne beót mæcgum the burning did not hurt the youths. Cd. 187; Th. 232, 24; Dan. 265: Exon. 59a; Th. 213, 24; Ph. 229: 53b; Th. 189, 9; Az. 57. Mid ðý me of sweoran forþlifaþ seó reádnes and bryne ðæs swyles dum mihi de collo rubor tumoris ardorque promineat, Bd. 4, 19; S. 589, 31: Exon. 32a; Th. 101, 22; Cri. 1662. On bryne ge gremedon Drihten in incendio provocastis Dominum, Deut. 9, 22: Cd. 186; Th. 231, 12; Dan. 246. Þurh fýres bryne through the fire's burning, 197; Th. 245, 11; Dan. 461: Exon. 642; Th. 236, 16; Ph. 575. Hie sceolon þrówian biterne bryne they shall suffer bitter burning, Andr. Kmbl. 1231; An. 616. ǽr ðam ðe ðæt mynster mid byrne fornumen wáre priusquammonasterium esset incendio consumptum, Bd. 4, 25; S. 599, 18. Sebiscop ða brynas ðara húsa gebiddende adwæscte episcopus incendia domorum orando restinxerit, l, 19; S. 484, 36. Brego Caldéa gewát to ðarn bryne the prince of the Chaldeans went to the fire, Exon. 55b; Th. 196, 27; Az. 180. Hie ðone bryne fandedon they proved the fire, Cd. 196; Th. 244, 29; Dan. 455: Exon. 72b; Th. 270, 31; Jul. 473. Bryne stígeþ heáh to heofonum the flame rises high to heaven, Exon. 63a; Th. 233, 6; Ph. 520: 55b; Th. 196, 23; Az. 178. Beóþ amerede monna gǽstas þurh bryne fýres the souls of men will be proved through the fire's heat, 63b; Th. 234, 25; Ph. 545: Salm. Kmbl. 124; Sal. 61. [Laym, brune: O. Sax. brunni, m: Goth. brunsts, f: Icel. bruni, m.] DER. fær-bryne, helle-, lég-, líg-, mán-, sun-."
27790,brytta,distributor,5342,brytta,"A bestower, dispenser, distributor, prince, lord, God?","A bestower, dispenser, distributor, prince, lord, God? largitor, dispensator, administrator, princeps, dominus, Deus? -- Sinces brytta a dispenser of treasure, Cd. 89; Th. 111, 18; Gen. 1857: Judth. 10; Thw. 21, 22; Jud. 30: Beo. Th. 1219; B. 607: 3849; B. 1922: Exon. 76b; Th. 288, 3; Wand. 25. Goldes brytta a distributor of gold, Cd. 138; Th. 173, 26; Gen. 2867: 93; Th. 120, 20; Gen. 1997. Beága brytta a distributor of rings or bracelets, Beo. Th. 69; B. 35: 709; B. 352: 2978; B. 1487. Synna brytta the prince of sins, the devil. Elen. Kmbl. 1913; El. 958. Morðres brytta the prince of murder, the devil, Andr. Kmbl. 2342; An. 1172. Boldes brytta the lord of a house, Elen. Kmbl. 323; El. 162. Lifes brytta the Lord of life = God, Cd. 6; Th. 8, 10, 24; Gen. 122, 129: Exon. 12b; Th. 21, 14; Cri. 334: Andr. Kmbl. 1644; An. 823. Swægles brytta the Lord of heaven = God, Cd. 215; Th. 272, 24; Sat. 124: Exon. 12a; Th. 18, 10; Cri. 281. Tires brytta the Lord of power = God, 14b; Th. 29, 14; Cri. 462. [Icel. bryti; m. a steward, bailiff.]"
27788,bryttian,"divide, distribute",5346,bryttian,"To divide into fragments, dispense, rule, use","To divide into fragments, dispense, rule, use; dispensare frustatim, gubernare :-- Hí hit him bryttian sceoldon they should dispense it to them, Past. 44, 1; Hat. MS. 61a. 13. Land bryttade ruled the land, Cd. 62; Th. 75, 6; Gen. 1236. Mihton mægyn bryttigan might use force, Cd. 4; Th. 4, 12 ; Gen. 52. [Icel. brytja to chop, cut in pieces.]"
26741,bū,dwelling,5350,bú,"A dwelling, habitation","A dwelling, habitation; habitatio, habitaculum :-- Bearn hér bú námon, and ðǽr eardedon here children obtained a dwelling, and there settled, Ps. Th. 101. 25. Stanford and Deóra bý wǽron under Norþmannum Stamford and Derby [Deóra bý habitation of deer or animals] were under the Northmen, Chr. 942; Th. 210, 4; Edm. 8. Se ðe hús oððe bý hæfde qui domicilium habebat. UNCERTAIN Mk. Skt. Lind. 5, 3. [Plat. buw, m: O. Sax. bú, n: Dut. bouw, m: Ger. bau, m: M. H. Ger. bú, bou, m: O. H. Ger. pú, m: Dan. bo, m. f: Swed. bo, m: Icel. bú, n. domus: Sansk. bhú, f. the earth, site, place.]"
24007,būc,"belly, jug",5354,BÚC,"the belly, stomach;","the belly, stomach; venter, alvus:-- Hit is betwux túðum tocowen and into ðam búce asend it is chewed between the teeth and sent into the stomach, Homl. Th. ii. 270, 34."
26971,būgan,bend,5367,BÚGAN,intrans. To BOW,"intrans. To BOW or bow down oneself, bend, swerve, give way, submit, yield, turn, turn away, flee; se flectere vel inclinare, curvare, declinare, desistere, cedere, vertere, divertere, fugere:-- Hí noldon búgan to nánum deófolgilde they would not bow down to any idol, Homl. Th. ii. 18, 29: Rood Kmbl. 71; Kr. 36: Num. 25, 2. Ne eom ic wyrðe ðæt ic his sceóna þwanga búgende uncnytte, Mk. Bos. l, 7; I knelinge am not worthi for to undo the thwong of his schoon, Wyc. Seó eá, norþ búgende, út on ðone Wendel-sǽ the river, bending northward, [flows] out into the Mediterranean sea, Ors. 1, 1; Bos. 17, 33: Exon. 103a; Th. 390, 24; Rá. 9, 6. Seó eorþe nǽfre ne býhþ ne ufor ne nyðor ðonne se ælmihtiga Scyppend hí gestaðelode the earth never swerves neither higher nor lower than the almighty Creator established it, Bd. de nat. rerum; Wrt. popl. science 10, 19; Lchdm. iii. 254, 18. Hí bugon and flugon they gave way and fled, Chr. 999; Erl. 135, 25. Ic sceolde on bonan willan búgan 7 must submit to a murderer's will, Exon. 126b; Th. 486, 4; Rä. 72, 7: Beo. Th. 5829; B. 2918. Him beág gód dǽl ðæs folces a good part of the people submitted to him, Chr. 913; Erl. 102, 7: 921; Erl. 108, 1. He to fulluhte beáh he submitted to baptism, Homl. Th. i. 386, 32: Ex. 32, 26. Hí bugon to ðam they submitted to that, Jos. 9, 27: Chr. 975; Erl. 125, 24. ǽlc burhwaru wæs búgende to him every city was yielding to him, Jos. 11, 19. Búge ic to eówerum hǽðenscipe I will turn to your heathendom, Homl. Th. i. 70, 28. Híg bugon of ðam wege they have turned out of the way, Ex. 32, 8. Ðæt ge ne bugon eft to woruldþingum that ye turn not again to worldly things, Boutr. Scrd. 22, 46. Se Hǽlend beáh fram ðære gegaderunge the Saviour turned away from the company, Jn. Bos. 5, 13: Beo. Th. 5905; B. 2956. Búh fram yfele and dó oððe wyrc gód diverte a malo et fac bonum, R. Ben. in proœm. He sceal búgan fugere debeat, Ex. 21, 13: Gen. 19, 21: Byrht. Th. 139, 58; By. 276. Hí bugon fram beaduwe they fled from the fight, 137, 12; By. 185: Beo. Th. 5190; B. 2598. [Laym. buȝen, buwen: Orm. buȝhenn: Plat, bögen: Dut. buigen: Kil. buyghen: Ger. M. H. Ger. biegen: O. H. Ger. Goth. biugan: Icel. boginn bent: Sansk. bhuj to bend.] DER. a-búgan, an-, be-, bi-, for-, ge-, in-, on-, under-, ymb-."
26527,byrgan,bury,5590,BYRGAN,"raise a mound, to","raise a mound, to BURY; tumulare, tumulo condere, sepelire :-- Hí his líchaman on cyrican neáh weofode byrgan woldon they would bury his body in the church near the altar, Bd. 3, 19; S. 550, 10: Exon. 82b; Th. 311, 27; Seef. 98. Birge man hine ðæs ilcan dæges sepelietur in eadem die, Deut. 21, 23. Ðǽr hine man birgde ibi sepelierunt eum, Gen. 49, 31. Alýf me ǽrest byrigan mínne fæder permitte mihi primum sepelire patrem meum, Lk. Bos. 9, 59: 9, 60. Hine man byrigde swá him wel gebýrede they buried him as well became him, Chr. 1036; Th. 294, 21: Hy. 10, 29; Hy. Grn. ii. 293, 29. [Wyc. birie: Piers P. yburied, pp: Chauc. buried: R. Glouc. ybured: Laym. burien; Orm. birrȝenn: Dut. bergen: O. Dut. berghen condere, abscondere, servare, tueri: Ger. M. H. Ger. bergen: O. H. Ger. bergan, ga-bergan condere, recondere: Goth. bairgan tueri, conservare: O. Nrs. byrgja includere.] DER. be-byrgan, bi-, ge-: byrgen."
40352,cēace,molar,5884,CEÁCE,The jaw,"The jaw, CHEEK ; maxilla, mala, mandibula, gena :-- Ðæt tácen ðære bærnesse he on his ceácan bær signum incendii in maxilla portavit, Bd. 3, 19; S. 549, 16. He gehrán his ceácan contigit maxillam ejus, 3, 19; S. 549, 1. Ceácan malæ; , maxillæ, Wrt. Voc. 282, 58, 59. On hælftre and bridle ceácan heora gewríþ in camo et freno maxillas eorum constringe, Ps. Lamb. 31, 9. Ceácan mandibulæ, Wrt. Voc. 64, 46. Ceác-bán vel ceácan vel cin-bán mandibula, Ælfc. Gl. 71; Som. 70, 81; Wrt. Voc. 43, 14. Ðæt biþ gód sealf wið ðara ceácna [= ceácena] geswelle that is a good salve for swelling of the cheeks, L. M. 1, 5; Lchdm. ii. 48, 11. [Wye. cheek-boon the jaw: Piers P. R. Brun. cheke: Chauc. cheeke, cheke: Plat. käkel: O. Frs. keke, tziake, f: Dut. kaak, f; Kil. kaecke: Swed. kek, m: Icel. kjálki, m.]"
40163,cēol,"(*roundish) vehicle, ship",6021,CEÓL,The,"The KEEL of a ship, a ship; carina, celox, navis :-- Ðe brontne ceól ofer lagustrǽte lǽoan UNCERTAIN cwómon who came leading a high keel over the water-street, Beo. Th. 482; B. 238. Ðæt ðú us gebrohte brante ceóle, heá hornscipe, ofer hwæles éðel, on ðære mǽgþe that thou wouldst bring us with the steep keel, the high pinnacled ship, over the whale's home, to that tribe, Andr. Kmbl. 545-549; An. 273-275. Ceól celox, Glos. Epnl. Reed. 156, 12: Wrt. Voc. 288, 30. Ceól on lande stód the ship stood on land, Beo. Th. 3829; B. 1912: Exon. 90b; Th. 339, 20; Gn. Ex. 97. Ofer ceóles bord from the vessel's deck, 20b; Th. 54, 2; Cri. 86a: ILLEGIBLE Andr. Kmbl. 620; An. 310. In ðam ceóle wæs cyninga wuldor the glory of kings was in the ship, 1707; An. 856: Exon. 81b; Th. 306, 9; Seef. 5. He ceól gesóhte he sought the ship, Andr. Kmbl. 759; An. 380. Hí cómon on þrím ceólum to Brytene they came in three ships to Britain, Chr. 449; Erl. 13, 3: Bt. Met. Fox 21, 22; Met. 21, 11. Ceólas léton on brime bídan they let the ships abide in the sea, Elen. Kmbl. 500; El. 250. Hwanon cómon ge ceólum líðan whence came ye sailing in ships? Andr. Kmbl. 512; An. 256: Exon. 20a; Th. 53, 18; Cri. 852. [Plat. keel: Dut. kiel, f: Ger. M. H. Ger. kiel, m: O. H. Ger. chiol, cheol, chiel, m: Dan. kiöl, m. f: Swed. köl, m: Icel. kjóll, m.] DER. þriérēþre-ceól."
37827,cīnan,"burst, stand open",6153,cínan,"To gape, to break into chinks","To gape, to break into chinks; hiare, dehiscere, Som. Ben. Lye. DER. to-cínan."
38477,clǣne,pure,6253,CLǽNE,"pure, clear;","pure, clear; mundus, purus, merus, serenus :-- Ðonne án unclǽne gást biþ adrifen of ðæm men, ðonne biþ ðæt hús clǽne when an unclean spirit is driven out of a man, then the house is clean, Past. 39, 1; Hat. MS. 53a, 8. Swá swá clǽne nýten eodorcende in ðæt swéteste leóþ gehwyrfde quasi mundum animal ruminando in carmen dulcissimum convertebat, Bd. 4, 24; S. 598, 6: Homl. Th. i. 138, 20. Clǽne oflete, and clǽne wín, and clǽne wæter a pure oblation, and pure wine, and pure water, L. Edg. C. 39; Th. ii. 252, 13. Wæs seó lyft swíðe cléne the air was very clear, Chr. 1110; Erl. 243, 1. Se clǽna óþscúfeþ scearplíce the pure [bird] files quickly away, Exon. 58a: Th. 209, 8; Ph. 167. Ðæt land ic selle Cynulfe for syxtigum mancesa clǽnes goldes I sell the land to Cynulf for sixty mancuses of pure gold, Cod. Dipl. 313; A. D. 883; Kmbl. ii. 111, 21. Calic on handa Drihtnes wínes [MS. win] clǽnes [MS. clænis] full is calix in manu Domini vini meri plenus, Ps. Spl. 74, 7. Forbærne hit man on clǽnum fíre let a man burn it in a pure fire, L. Edg. C. 38; Th. ii. 252, 8: Exon. 55a; Th. 194, 11; Az. 137: Bt. Met. Fox 12, 9; Met. 12, 5. Clǽnre heortan mundo corde, Ps. Spl. 23, 4. Gebærnedne hláf clǽnne seóþ on ealdum wíne seethe pure toasted bread in old wine, L. M. 2, 2; Lchdm. ii. 180, 26. Cyning [MS. kynincg] sceal on Drihtne clǽne blisse habban a king shall have pure bliss in the Lord, Ps. Th. 62, 9. Ne acyr ðú fram ðínum cnihte ðín clǽne gesihþ ne avertas faciem tuam a puero tuo, 68, 17. Gewát him se hálga sécan ðone clǽnan hám the holy one departed to seek the pure home, Andr. Kmbl. 1956; An. 980. Húslfatu Caldéas clǽne genámon the Chaldeans took the clean vessels of sacrifice, Cd. 210; Th. 260, 10; Dan. 707. Clǽnum stefnum with pure voices, Elen. Kmbl. 1496; El. 750. God ðone ǽrestan ælda cynnes of ðære clǽnestan foldan geworhte God made the first of the race of men from the purest earth, Exon. 44b; Th. 151, 12; Gú. 794."
38310,clām,"sticky substance, clay",6271,clam,n?,"n? I. what is clammy, mud, clay; malagma, lutum :-- Wyrc swá to clame so work to clam [a clammy substance], Herb. 2, 11; Lchdm. i. 84, 3. Mid heardum weorcum clames operibus duris luti, Ex. l, 14. II. a bandage, what holds or retains, as a chain, net, fold, prison; vinculum :-- He ðé clamme belegde he loaded thee with a chain, Andr. Kmbl. 2386; An. 1194. Of ðǽm clammum with tnose chains, Bt. Met. Fox 1, 165; Met. 1, 83: Exon. 112a; Th. 429, 30; Rä. 43, 12. Gebindan ǽrenum clammum to bind with brazen bands, Cd. 200; Th. 248, 28; Dan. 520: Beo. Th. 2675; B. 1335: 1931; B. 963. v. clom; gen. clommes."
39009,cnēow,recognized,6427,cneów,knew; p. of,knew; p. of cnáwan.
32919,dēaf,deaf,7421,DEÁF,adj.,"adj. DEAF; surdus :-- Deáf surdus vel surdaster, Ælfc. Gl. 77; Som. 72, 21; Wrt. Voc. 45, 54. Ic swá swá deáf ne gehýrde ego tamquam surdus non audiēbam, Ps. Lamb. 37, 14. Eart ðú dumb and deáf thou art dumb and deaf, Exon. 99 a; Th. 370, 26; Seel. 65. Næddran deáfne aspĭdis surdæ, Ps. Lamb. 57, 5. Hwá geworhte dumne oððe deáfne quis fabricātus est mutum et surdum? Ex. 4, 11. Hí lǽddon him ǽnne deáfne and dumbne addūcunt ei surdum et mutum, Mk. Bos. 7, 32: Exon. 113 a; Th. 433, 3; Rä. 50, 2. Anlíc nædran seó hí deáfe déþ like an adder which makes herself deaf, Ps. Th. 57, 4. Eálá deáfa and dumba gást surde et mute spīrĭtus, Mk. Bos 9, 25. Deáfe gehýraþ surdi audiunt, Mt. Bos. 11, 5: Mk. Bos. 7, 37: Lk. Bos. 7, 22: Andr.Kmbl. 1154; An. 577. Ðæt ic dumbum and deáfum deófolgieldum gaful onháte that I promise tribute to dumb and deaf idols, Exon. 68 a; Th. 251, 24; Jul. 150. Ne wirige ðú deáfe curse not the deaf, Lev. 19, 14. Deáf corn deaf or barren corn, Past. 52, 9; Hat. MS. [Prompt. deffe surdus: Wyc. def: Piers P. deef, pl. deve: Chauc. deef: R. Glouc. deve: Plat. doov: O. Sax. douf: O. Frs. dáf: Dut. doof: Ger. taub: M. H. Ger. toup: O. H. Ger. toup, doup: Goth. daubs, daufs hardened, obdurate: Dan. döv: Swed. döf: Icel. daufr.] DER. a-deáf: deáfian, a-: deáfu: a-deáfung."
33112,dēop,deep,7576,DEÓP,adj.,"adj. DEEP, profound, stern, awful, solemn; prŏfundus, grăvis, sōlemnis :-- Ðes pytt is deóp this well is deep, Jn. Bos. 4, 11. Deóp wæter the deep water, Exon. 54 b; Th. 193, 19; Az. 124. Fíftena stód deóp ofer dúnum flód elna the flood stood fifteen ells deep over the hills, Cd. 69; Th. 84, 15; Gen. 1398. Noe oferláþ ðone deópestan drencflóda Noah sailed over the deepest of drowning floods, 161; Th. 200, 29; Exod. 364. Hú héh and deóp hell seó how high and deep hell is! 228; Th. 309, 9; Sat. 707. Deópra dolga of deep wounds, Exon. 114 a; Th. 438, 7; Rä. 57, 4. Wǽrun ðíne geþancas þearle deópe nimis profundæ factæ sent cogitatiōnes tuæ, Ps. Th. 91, 4. Deóp leán a deep requital, Cd. 167; Th. 209, 29; Exod. 506. Þurh deópne gedwolan through profound error, Exon. 70 a; Th. 260, 22; Jul. 301. Onguldon deópra firena they atoned for their deep crimes, 45 a; Th. 153, 23; Gú. 830. Þurh deópne dóm through stern doom, 42 a; Th. 142, 8; Gú. 641. On ðam deópan dæge on that awful day, 116 b; Th. 448, 24; Dóm. 59. Ðú míne sáwle ofer deópum deáþe gelǽddest eripuisti anĭmam meam de morte, Ps. Th. 114, 8. Deópne áþ Drihten aswór jurāvit Domĭnus solemne jurāmentum, 131, 11. Moyses sægde hálige spræce, deóp ǽrende Moses delivered a holy speech, a solemn message, Cd. 169; Th. 210, 20; Exod. 518. [Prompt. Wyc. depe: Piers P. dupe: Chauc. R. Glouc. depe: Laym. deop, deap: Orm. deope, depe, deop, dep: Plat. deep, deip: O. Sax O. Frs. diop, diap: Dut. diep: Kil. duyp: Ger. M. H. Ger. tief: O. H. Ger. tiuf: Goth. diups: Dan. dyb: Swed. djup: Icel. djúpr.] DER. un-deóp."
31828,dīc,"drainage ditch, canal",7643,dic,"a ditch, the excavation","a ditch, the excavation or trench made by throwing out the earth, a channel for water; fossa, excavātio vel scrŏbis unde terram fodĕrant :-- Ðonne to ðære díce hyman then to the corner of the ditch, Th. Diplm. A. D. 905; 495, 21. Ðonne on ðone weg, ðe scýt ofer ða díc then to the way, that leads over the ditch, Th. Diplm. A. D. 900; 145, 27. On ða díc to the ditch, Cod. Dipl. Apndx. 441; A. D. 956; Kmbl. iii. 437, 11, 15, 27. Of ðam bróc on ða ealdan díc from the brook to the old ditch, 556; A. D. 969; Kmbl. iii. 48, 21. On ða reádan díc in the reedy ditch, Cod. Dipl. 1172; A. D. 955; Kmbl. v. 332. 13. Binnon lytlum fæce wendon to Lundene; and dulfon ðá áne mycele díc, on ða súþ-healfe, and drógon heora scipa [scypo MS. Cot. Tiber. B. i; scipo MS. Cot. Tiber. B. iv] on west-healfe ðære brycge within a little space they went to London; and they then dug a great ditch, on the south side, and dragged their ships to the west side of the bridge, Chr. 1016; Th. 281, 4-7, col. 1."
